"","ID","sample","donor","timepoint","cytokine","N_mature_nucleus","N_mature_cytoplasm","N_mature_total","N_nascent_Ts_1","N_nascent_Ts_2","N_nascent_total"
"250","D1ACTD_0H__02_Cell_CP_58_TNF","ACTD","D1","0","TNF",3,2,5,0,0,0
"251","D1ACTD_0H__02_Cell_CP_59_IFN","ACTD","D1","0","IFN",4,6,10,0,0,0
"252","D1ACTD_0H__02_Cell_CP_59_TNF","ACTD","D1","0","TNF",6,11,17,0,0,0
"253","D1ACTD_0H__02_Cell_CP_60_IFN","ACTD","D1","0","IFN",9,20,29,0,0,0
"254","D1ACTD_0H__02_Cell_CP_60_TNF","ACTD","D1","0","TNF",7,9,16,0,0,0
"255","D1ACTD_0H__02_Cell_CP_61_IFN","ACTD","D1","0","IFN",12,11,23,0,0,0
"256","D1ACTD_0H__02_Cell_CP_61_TNF","ACTD","D1","0","TNF",3,4,7,0,0,0
"257","D1ACTD_0H__02_Cell_CP_62_IFN","ACTD","D1","0","IFN",14,17,31,0,0,0
"258","D1ACTD_0H__02_Cell_CP_62_TNF","ACTD","D1","0","TNF",7,8,15,0,0,0
"259","D1ACTD_0H__02_Cell_CP_63_IFN","ACTD","D1","0","IFN",3,6,9,0,0,0
"260","D1ACTD_0H__02_Cell_CP_63_TNF","ACTD","D1","0","TNF",1,9,10,0,0,0
"261","D1ACTD_0H__02_Cell_CP_64_IFN","ACTD","D1","0","IFN",3,2,5,0,0,0
"262","D1ACTD_0H__02_Cell_CP_64_TNF","ACTD","D1","0","TNF",2,2,4,0,0,0
"263","D1ACTD_0H__02_Cell_CP_65_IFN","ACTD","D1","0","IFN",13,24,37,0,0,0
"264","D1ACTD_0H__02_Cell_CP_65_TNF","ACTD","D1","0","TNF",13,28,41,0,0,0
"265","D1ACTD_0H__02_Cell_CP_66_IFN","ACTD","D1","0","IFN",8,16,24,0,0,0
"266","D1ACTD_0H__02_Cell_CP_66_TNF","ACTD","D1","0","TNF",12,12,24,0,0,0
"267","D1ACTD_0H__02_Cell_CP_67_IFN","ACTD","D1","0","IFN",5,4,9,0,0,0
"268","D1ACTD_0H__02_Cell_CP_67_TNF","ACTD","D1","0","TNF",3,4,7,0,0,0
"269","D1ACTD_0H__02_Cell_CP_69_IFN","ACTD","D1","0","IFN",12,16,28,0,0,0
"270","D1ACTD_0H__02_Cell_CP_69_TNF","ACTD","D1","0","TNF",13,15,28,0,0,0
"271","D1ACTD_0H__02_Cell_CP_7_IFN","ACTD","D1","0","IFN",3,4,7,0,0,0
"272","D1ACTD_0H__02_Cell_CP_7_TNF","ACTD","D1","0","TNF",4,4,8,0,0,0
"273","D1ACTD_0H__02_Cell_CP_70_IFN","ACTD","D1","0","IFN",6,33,39,0,0,0
"274","D1ACTD_0H__02_Cell_CP_70_TNF","ACTD","D1","0","TNF",6,16,22,0,0,0
"275","D1ACTD_0H__02_Cell_CP_71_IFN","ACTD","D1","0","IFN",5,10,15,0,0,0
"276","D1ACTD_0H__02_Cell_CP_71_TNF","ACTD","D1","0","TNF",6,18,24,0,0,0
"277","D1ACTD_0H__02_Cell_CP_72_IFN","ACTD","D1","0","IFN",7,15,22,0,0,0
"278","D1ACTD_0H__02_Cell_CP_72_TNF","ACTD","D1","0","TNF",7,11,18,0,0,0
"279","D1ACTD_0H__02_Cell_CP_73_IFN","ACTD","D1","0","IFN",4,6,10,0,0,0
"280","D1ACTD_0H__02_Cell_CP_73_TNF","ACTD","D1","0","TNF",5,6,11,0,0,0
"281","D1ACTD_0H__02_Cell_CP_75_IFN","ACTD","D1","0","IFN",8,3,11,0,0,0
"282","D1ACTD_0H__02_Cell_CP_75_TNF","ACTD","D1","0","TNF",7,5,12,0,0,0
"283","D1ACTD_0H__02_Cell_CP_76_IFN","ACTD","D1","0","IFN",11,18,29,0,0,0
"284","D1ACTD_0H__02_Cell_CP_76_TNF","ACTD","D1","0","TNF",5,7,12,0,0,0
"285","D1ACTD_0H__02_Cell_CP_77_IFN","ACTD","D1","0","IFN",2,4,6,0,0,0
"286","D1ACTD_0H__02_Cell_CP_77_TNF","ACTD","D1","0","TNF",3,3,6,0,0,0
"287","D1ACTD_0H__02_Cell_CP_78_IFN","ACTD","D1","0","IFN",4,12,16,0,0,0
"288","D1ACTD_0H__02_Cell_CP_78_TNF","ACTD","D1","0","TNF",4,1,5,0,0,0
"289","D1ACTD_0H__02_Cell_CP_79_IFN","ACTD","D1","0","IFN",9,4,13,0,0,0
"290","D1ACTD_0H__02_Cell_CP_79_TNF","ACTD","D1","0","TNF",4,3,7,0,0,0
"291","D1ACTD_0H__02_Cell_CP_8_IFN","ACTD","D1","0","IFN",5,11,16,0,0,0
"292","D1ACTD_0H__02_Cell_CP_8_TNF","ACTD","D1","0","TNF",6,4,10,0,0,0
"293","D1ACTD_0H__02_Cell_CP_80_IFN","ACTD","D1","0","IFN",16,33,49,0,0,0
"294","D1ACTD_0H__02_Cell_CP_80_TNF","ACTD","D1","0","TNF",6,18,24,0,0,0
"295","D1ACTD_0H__02_Cell_CP_81_IFN","ACTD","D1","0","IFN",14,2,16,0,0,0
"296","D1ACTD_0H__02_Cell_CP_81_TNF","ACTD","D1","0","TNF",9,2,11,0,0,0
"297","D1ACTD_0H__02_Cell_CP_82_IFN","ACTD","D1","0","IFN",11,6,17,0,0,0
"298","D1ACTD_0H__02_Cell_CP_82_TNF","ACTD","D1","0","TNF",8,7,15,0,0,0
"299","D1ACTD_0H__02_Cell_CP_83_IFN","ACTD","D1","0","IFN",2,6,8,0,0,0
"300","D1ACTD_0H__02_Cell_CP_83_TNF","ACTD","D1","0","TNF",2,2,4,0,0,0
"301","D1ACTD_0H__02_Cell_CP_84_IFN","ACTD","D1","0","IFN",4,11,15,0,0,0
"302","D1ACTD_0H__02_Cell_CP_84_TNF","ACTD","D1","0","TNF",8,7,15,0,0,0
"303","D1ACTD_0H__02_Cell_CP_86_IFN","ACTD","D1","0","IFN",3,3,6,0,0,0
"304","D1ACTD_0H__02_Cell_CP_86_TNF","ACTD","D1","0","TNF",8,4,12,0,0,0
"305","D1ACTD_0H__02_Cell_CP_87_IFN","ACTD","D1","0","IFN",12,11,23,0,0,0
"306","D1ACTD_0H__02_Cell_CP_87_TNF","ACTD","D1","0","TNF",7,5,12,0,0,0
"307","D1ACTD_0H__02_Cell_CP_88_IFN","ACTD","D1","0","IFN",9,11,20,0,0,0
"308","D1ACTD_0H__02_Cell_CP_88_TNF","ACTD","D1","0","TNF",4,4,8,0,0,0
"309","D1ACTD_0H__02_Cell_CP_89_IFN","ACTD","D1","0","IFN",5,5,10,0,0,0
"310","D1ACTD_0H__02_Cell_CP_89_TNF","ACTD","D1","0","TNF",2,1,3,0,0,0
"311","D1ACTD_0H__02_Cell_CP_9_IFN","ACTD","D1","0","IFN",5,5,10,0,0,0
"312","D1ACTD_0H__02_Cell_CP_9_TNF","ACTD","D1","0","TNF",6,5,11,0,0,0
"313","D1ACTD_0H__02_Cell_CP_91_IFN","ACTD","D1","0","IFN",6,8,14,0,0,0
"314","D1ACTD_0H__02_Cell_CP_91_TNF","ACTD","D1","0","TNF",8,3,11,0,0,0
"315","D1ACTD_0H__02_Cell_CP_92_IFN","ACTD","D1","0","IFN",1,0,1,0,0,0
"316","D1ACTD_0H__02_Cell_CP_92_TNF","ACTD","D1","0","TNF",1,0,1,0,0,0
"317","D1ACTD_0H__02_Cell_CP_93_IFN","ACTD","D1","0","IFN",3,8,11,0,0,0
"318","D1ACTD_0H__02_Cell_CP_93_TNF","ACTD","D1","0","TNF",3,8,11,0,0,0
"319","D1ACTD_0H__02_Cell_CP_95_IFN","ACTD","D1","0","IFN",4,3,7,0,0,0
"320","D1ACTD_0H__02_Cell_CP_95_TNF","ACTD","D1","0","TNF",6,8,14,0,0,0
"321","D1ACTD_0H__02_Cell_CP_96_IFN","ACTD","D1","0","IFN",2,3,5,0,0,0
"322","D1ACTD_0H__02_Cell_CP_96_TNF","ACTD","D1","0","TNF",3,2,5,0,0,0
"323","D1ACTD_0H__02_Cell_CP_97_IFN","ACTD","D1","0","IFN",3,2,5,0,0,0
"324","D1ACTD_0H__02_Cell_CP_97_TNF","ACTD","D1","0","TNF",4,5,9,0,0,0
"325","D1ACTD_0H__02_Cell_CP_98_IFN","ACTD","D1","0","IFN",3,5,8,0,0,0
"326","D1ACTD_0H__02_Cell_CP_98_TNF","ACTD","D1","0","TNF",4,5,9,0,0,0
"327","D1ACTD_0H__03_Cell_CP_10_IFN","ACTD","D1","0","IFN",0,9,9,0,0,0
"328","D1ACTD_0H__03_Cell_CP_10_TNF","ACTD","D1","0","TNF",3,7,10,0,0,0
"329","D1ACTD_0H__03_Cell_CP_11_IFN","ACTD","D1","0","IFN",2,6,8,0,0,0
"330","D1ACTD_0H__03_Cell_CP_11_TNF","ACTD","D1","0","TNF",1,5,6,0,0,0
"331","D1ACTD_0H__03_Cell_CP_12_IFN","ACTD","D1","0","IFN",5,4,9,0,0,0
"332","D1ACTD_0H__03_Cell_CP_12_TNF","ACTD","D1","0","TNF",8,8,16,0,0,0
"333","D1ACTD_0H__03_Cell_CP_13_IFN","ACTD","D1","0","IFN",1,8,9,0,0,0
"334","D1ACTD_0H__03_Cell_CP_13_TNF","ACTD","D1","0","TNF",2,5,7,0,0,0
"335","D1ACTD_0H__03_Cell_CP_14_IFN","ACTD","D1","0","IFN",0,11,11,0,0,0
"336","D1ACTD_0H__03_Cell_CP_14_TNF","ACTD","D1","0","TNF",5,9,14,0,0,0
"337","D1ACTD_0H__03_Cell_CP_15_IFN","ACTD","D1","0","IFN",3,3,6,0,0,0
"338","D1ACTD_0H__03_Cell_CP_15_TNF","ACTD","D1","0","TNF",7,4,11,0,0,0
"339","D1ACTD_0H__03_Cell_CP_17_IFN","ACTD","D1","0","IFN",2,2,4,0,0,0
"340","D1ACTD_0H__03_Cell_CP_17_TNF","ACTD","D1","0","TNF",6,4,10,0,0,0
"341","D1ACTD_0H__03_Cell_CP_18_IFN","ACTD","D1","0","IFN",4,5,9,0,0,0
"342","D1ACTD_0H__03_Cell_CP_18_TNF","ACTD","D1","0","TNF",12,13,25,0,0,0
"343","D1ACTD_0H__03_Cell_CP_19_IFN","ACTD","D1","0","IFN",4,8,12,0,0,0
"344","D1ACTD_0H__03_Cell_CP_19_TNF","ACTD","D1","0","TNF",5,7,12,0,0,0
"345","D1ACTD_0H__03_Cell_CP_20_IFN","ACTD","D1","0","IFN",5,0,5,0,0,0
"346","D1ACTD_0H__03_Cell_CP_20_TNF","ACTD","D1","0","TNF",9,2,11,0,0,0
"347","D1ACTD_0H__03_Cell_CP_21_IFN","ACTD","D1","0","IFN",4,16,20,0,0,0
"348","D1ACTD_0H__03_Cell_CP_21_TNF","ACTD","D1","0","TNF",7,10,17,0,0,0
"349","D1ACTD_0H__03_Cell_CP_22_IFN","ACTD","D1","0","IFN",10,12,22,0,0,0
"350","D1ACTD_0H__03_Cell_CP_22_TNF","ACTD","D1","0","TNF",11,5,16,0,0,0
"351","D1ACTD_0H__03_Cell_CP_23_IFN","ACTD","D1","0","IFN",1,16,17,0,0,0
"352","D1ACTD_0H__03_Cell_CP_23_TNF","ACTD","D1","0","TNF",5,5,10,0,0,0
"353","D1ACTD_0H__03_Cell_CP_24_IFN","ACTD","D1","0","IFN",6,19,25,0,0,0
"354","D1ACTD_0H__03_Cell_CP_24_TNF","ACTD","D1","0","TNF",7,17,24,0,0,0
"355","D1ACTD_0H__03_Cell_CP_25_IFN","ACTD","D1","0","IFN",6,13,19,0,0,0
"356","D1ACTD_0H__03_Cell_CP_25_TNF","ACTD","D1","0","TNF",3,4,7,0,0,0
"357","D1ACTD_0H__03_Cell_CP_26_IFN","ACTD","D1","0","IFN",2,10,12,0,0,0
"358","D1ACTD_0H__03_Cell_CP_26_TNF","ACTD","D1","0","TNF",6,9,15,0,0,0
"359","D1ACTD_0H__03_Cell_CP_27_IFN","ACTD","D1","0","IFN",8,4,12,0,0,0
"360","D1ACTD_0H__03_Cell_CP_27_TNF","ACTD","D1","0","TNF",5,4,9,0,0,0
"361","D1ACTD_0H__03_Cell_CP_28_IFN","ACTD","D1","0","IFN",9,8,17,0,0,0
"362","D1ACTD_0H__03_Cell_CP_28_TNF","ACTD","D1","0","TNF",5,6,11,0,0,0
"363","D1ACTD_0H__03_Cell_CP_29_IFN","ACTD","D1","0","IFN",2,4,6,0,0,0
"364","D1ACTD_0H__03_Cell_CP_29_TNF","ACTD","D1","0","TNF",6,4,10,0,0,0
"365","D1ACTD_0H__03_Cell_CP_3_IFN","ACTD","D1","0","IFN",1,8,9,0,0,0
"366","D1ACTD_0H__03_Cell_CP_3_TNF","ACTD","D1","0","TNF",4,8,12,0,0,0
"367","D1ACTD_0H__03_Cell_CP_30_IFN","ACTD","D1","0","IFN",6,6,12,0,0,0
"368","D1ACTD_0H__03_Cell_CP_30_TNF","ACTD","D1","0","TNF",7,6,13,0,0,0
"369","D1ACTD_0H__03_Cell_CP_31_IFN","ACTD","D1","0","IFN",11,11,22,0,0,0
"370","D1ACTD_0H__03_Cell_CP_31_TNF","ACTD","D1","0","TNF",6,3,9,0,0,0
"371","D1ACTD_0H__03_Cell_CP_32_IFN","ACTD","D1","0","IFN",3,19,22,0,0,0
"372","D1ACTD_0H__03_Cell_CP_32_TNF","ACTD","D1","0","TNF",1,22,23,0,0,0
"373","D1ACTD_0H__03_Cell_CP_33_IFN","ACTD","D1","0","IFN",6,8,14,0,0,0
"374","D1ACTD_0H__03_Cell_CP_33_TNF","ACTD","D1","0","TNF",11,6,17,0,0,0
"375","D1ACTD_0H__03_Cell_CP_34_IFN","ACTD","D1","0","IFN",6,1,7,0,0,0
"376","D1ACTD_0H__03_Cell_CP_34_TNF","ACTD","D1","0","TNF",9,5,14,0,0,0
"377","D1ACTD_0H__03_Cell_CP_35_IFN","ACTD","D1","0","IFN",7,11,18,0,0,0
"378","D1ACTD_0H__03_Cell_CP_35_TNF","ACTD","D1","0","TNF",11,9,20,0,0,0
"379","D1ACTD_0H__03_Cell_CP_36_IFN","ACTD","D1","0","IFN",4,4,8,0,0,0
"380","D1ACTD_0H__03_Cell_CP_36_TNF","ACTD","D1","0","TNF",3,4,7,0,0,0
"381","D1ACTD_0H__03_Cell_CP_37_IFN","ACTD","D1","0","IFN",7,5,12,0,0,0
"382","D1ACTD_0H__03_Cell_CP_37_TNF","ACTD","D1","0","TNF",8,2,10,0,0,0
"383","D1ACTD_0H__03_Cell_CP_39_IFN","ACTD","D1","0","IFN",2,18,20,0,0,0
"384","D1ACTD_0H__03_Cell_CP_39_TNF","ACTD","D1","0","TNF",3,12,15,0,0,0
"385","D1ACTD_0H__03_Cell_CP_4_IFN","ACTD","D1","0","IFN",0,2,2,0,0,0
"386","D1ACTD_0H__03_Cell_CP_4_TNF","ACTD","D1","0","TNF",1,0,1,0,0,0
"387","D1ACTD_0H__03_Cell_CP_40_IFN","ACTD","D1","0","IFN",6,8,14,0,0,0
"388","D1ACTD_0H__03_Cell_CP_40_TNF","ACTD","D1","0","TNF",10,10,20,0,0,0
"389","D1ACTD_0H__03_Cell_CP_41_IFN","ACTD","D1","0","IFN",5,4,9,0,0,0
"390","D1ACTD_0H__03_Cell_CP_41_TNF","ACTD","D1","0","TNF",5,6,11,0,0,0
"391","D1ACTD_0H__03_Cell_CP_42_IFN","ACTD","D1","0","IFN",4,16,20,0,0,0
"392","D1ACTD_0H__03_Cell_CP_42_TNF","ACTD","D1","0","TNF",1,6,7,0,0,0
"393","D1ACTD_0H__03_Cell_CP_43_IFN","ACTD","D1","0","IFN",5,17,22,0,0,0
"394","D1ACTD_0H__03_Cell_CP_43_TNF","ACTD","D1","0","TNF",3,2,5,0,0,0
"395","D1ACTD_0H__03_Cell_CP_44_IFN","ACTD","D1","0","IFN",7,10,17,0,0,0
"396","D1ACTD_0H__03_Cell_CP_44_TNF","ACTD","D1","0","TNF",4,4,8,0,0,0
"397","D1ACTD_0H__03_Cell_CP_45_IFN","ACTD","D1","0","IFN",5,12,17,0,0,0
"398","D1ACTD_0H__03_Cell_CP_45_TNF","ACTD","D1","0","TNF",5,6,11,0,0,0
"399","D1ACTD_0H__03_Cell_CP_46_IFN","ACTD","D1","0","IFN",5,30,35,0,0,0
"400","D1ACTD_0H__03_Cell_CP_46_TNF","ACTD","D1","0","TNF",4,13,17,0,0,0
"401","D1ACTD_0H__03_Cell_CP_47_IFN","ACTD","D1","0","IFN",2,1,3,0,0,0
"402","D1ACTD_0H__03_Cell_CP_47_TNF","ACTD","D1","0","TNF",3,8,11,0,0,0
"403","D1ACTD_0H__03_Cell_CP_48_IFN","ACTD","D1","0","IFN",3,5,8,0,0,0
"404","D1ACTD_0H__03_Cell_CP_48_TNF","ACTD","D1","0","TNF",10,6,16,0,0,0
"405","D1ACTD_0H__03_Cell_CP_49_IFN","ACTD","D1","0","IFN",4,15,19,0,0,0
"406","D1ACTD_0H__03_Cell_CP_49_TNF","ACTD","D1","0","TNF",3,6,9,0,0,0
"407","D1ACTD_0H__03_Cell_CP_5_IFN","ACTD","D1","0","IFN",0,4,4,0,0,0
"408","D1ACTD_0H__03_Cell_CP_5_TNF","ACTD","D1","0","TNF",0,4,4,0,0,0
"409","D1ACTD_0H__03_Cell_CP_50_IFN","ACTD","D1","0","IFN",1,7,8,0,0,0
"410","D1ACTD_0H__03_Cell_CP_50_TNF","ACTD","D1","0","TNF",8,6,14,0,0,0
"411","D1ACTD_0H__03_Cell_CP_51_IFN","ACTD","D1","0","IFN",2,19,21,0,0,0
"412","D1ACTD_0H__03_Cell_CP_51_TNF","ACTD","D1","0","TNF",3,8,11,0,0,0
"413","D1ACTD_0H__03_Cell_CP_52_IFN","ACTD","D1","0","IFN",6,6,12,0,0,0
"414","D1ACTD_0H__03_Cell_CP_52_TNF","ACTD","D1","0","TNF",4,4,8,0,0,0
"415","D1ACTD_0H__03_Cell_CP_54_IFN","ACTD","D1","0","IFN",9,10,19,0,0,0
"416","D1ACTD_0H__03_Cell_CP_54_TNF","ACTD","D1","0","TNF",7,9,16,0,0,0
"417","D1ACTD_0H__03_Cell_CP_55_IFN","ACTD","D1","0","IFN",5,9,14,0,0,0
"418","D1ACTD_0H__03_Cell_CP_55_TNF","ACTD","D1","0","TNF",10,8,18,0,0,0
"419","D1ACTD_0H__03_Cell_CP_56_IFN","ACTD","D1","0","IFN",5,10,15,0,0,0
"420","D1ACTD_0H__03_Cell_CP_56_TNF","ACTD","D1","0","TNF",4,10,14,0,0,0
"421","D1ACTD_0H__03_Cell_CP_57_IFN","ACTD","D1","0","IFN",6,3,9,0,0,0
"422","D1ACTD_0H__03_Cell_CP_57_TNF","ACTD","D1","0","TNF",3,0,3,0,0,0
"423","D1ACTD_0H__03_Cell_CP_58_IFN","ACTD","D1","0","IFN",8,10,18,0,0,0
"424","D1ACTD_0H__03_Cell_CP_58_TNF","ACTD","D1","0","TNF",13,11,24,0,0,0
"425","D1ACTD_0H__03_Cell_CP_59_IFN","ACTD","D1","0","IFN",9,10,19,0,0,0
"426","D1ACTD_0H__03_Cell_CP_59_TNF","ACTD","D1","0","TNF",5,6,11,0,0,0
"427","D1ACTD_0H__03_Cell_CP_6_IFN","ACTD","D1","0","IFN",3,10,13,0,0,0
"428","D1ACTD_0H__03_Cell_CP_6_TNF","ACTD","D1","0","TNF",2,11,13,0,0,0
"429","D1ACTD_0H__03_Cell_CP_60_IFN","ACTD","D1","0","IFN",2,10,12,0,0,0
"430","D1ACTD_0H__03_Cell_CP_60_TNF","ACTD","D1","0","TNF",4,8,12,0,0,0
"431","D1ACTD_0H__03_Cell_CP_61_IFN","ACTD","D1","0","IFN",5,12,17,0,0,0
"432","D1ACTD_0H__03_Cell_CP_61_TNF","ACTD","D1","0","TNF",8,9,17,0,0,0
"433","D1ACTD_0H__03_Cell_CP_63_IFN","ACTD","D1","0","IFN",13,13,26,0,0,0
"434","D1ACTD_0H__03_Cell_CP_63_TNF","ACTD","D1","0","TNF",3,3,6,0,0,0
"435","D1ACTD_0H__03_Cell_CP_64_IFN","ACTD","D1","0","IFN",2,1,3,0,0,0
"436","D1ACTD_0H__03_Cell_CP_64_TNF","ACTD","D1","0","TNF",1,0,1,0,0,0
"437","D1ACTD_0H__03_Cell_CP_65_IFN","ACTD","D1","0","IFN",7,11,18,0,0,0
"438","D1ACTD_0H__03_Cell_CP_65_TNF","ACTD","D1","0","TNF",5,10,15,0,0,0
"439","D1ACTD_0H__03_Cell_CP_66_IFN","ACTD","D1","0","IFN",6,7,13,0,0,0
"440","D1ACTD_0H__03_Cell_CP_66_TNF","ACTD","D1","0","TNF",1,4,5,0,0,0
"441","D1ACTD_0H__03_Cell_CP_67_IFN","ACTD","D1","0","IFN",12,19,31,0,0,0
"442","D1ACTD_0H__03_Cell_CP_67_TNF","ACTD","D1","0","TNF",4,8,12,0,0,0
"443","D1ACTD_0H__03_Cell_CP_68_IFN","ACTD","D1","0","IFN",2,12,14,0,0,0
"444","D1ACTD_0H__03_Cell_CP_68_TNF","ACTD","D1","0","TNF",6,8,14,0,0,0
"445","D1ACTD_0H__03_Cell_CP_69_IFN","ACTD","D1","0","IFN",3,2,5,0,0,0
"446","D1ACTD_0H__03_Cell_CP_69_TNF","ACTD","D1","0","TNF",4,3,7,0,0,0
"447","D1ACTD_0H__03_Cell_CP_7_IFN","ACTD","D1","0","IFN",1,5,6,0,0,0
"448","D1ACTD_0H__03_Cell_CP_7_TNF","ACTD","D1","0","TNF",1,3,4,0,0,0
"449","D1ACTD_0H__03_Cell_CP_70_IFN","ACTD","D1","0","IFN",12,2,14,0,0,0
"450","D1ACTD_0H__03_Cell_CP_70_TNF","ACTD","D1","0","TNF",2,1,3,0,0,0
"451","D1ACTD_0H__03_Cell_CP_72_IFN","ACTD","D1","0","IFN",2,6,8,0,0,0
"452","D1ACTD_0H__03_Cell_CP_72_TNF","ACTD","D1","0","TNF",3,5,8,0,0,0
"453","D1ACTD_0H__03_Cell_CP_73_IFN","ACTD","D1","0","IFN",10,8,18,0,0,0
"454","D1ACTD_0H__03_Cell_CP_73_TNF","ACTD","D1","0","TNF",3,3,6,0,0,0
"455","D1ACTD_0H__03_Cell_CP_74_IFN","ACTD","D1","0","IFN",2,9,11,0,0,0
"456","D1ACTD_0H__03_Cell_CP_74_TNF","ACTD","D1","0","TNF",2,5,7,0,0,0
"457","D1ACTD_0H__03_Cell_CP_75_IFN","ACTD","D1","0","IFN",3,16,19,0,0,0
"458","D1ACTD_0H__03_Cell_CP_75_TNF","ACTD","D1","0","TNF",3,7,10,0,0,0
"459","D1ACTD_0H__03_Cell_CP_76_IFN","ACTD","D1","0","IFN",4,2,6,0,0,0
"460","D1ACTD_0H__03_Cell_CP_76_TNF","ACTD","D1","0","TNF",1,3,4,0,0,0
"461","D1ACTD_0H__03_Cell_CP_77_IFN","ACTD","D1","0","IFN",4,8,12,0,0,0
"462","D1ACTD_0H__03_Cell_CP_77_TNF","ACTD","D1","0","TNF",0,7,7,0,0,0
"463","D1ACTD_0H__03_Cell_CP_78_IFN","ACTD","D1","0","IFN",6,3,9,0,0,0
"464","D1ACTD_0H__03_Cell_CP_78_TNF","ACTD","D1","0","TNF",3,1,4,0,0,0
"465","D1ACTD_0H__03_Cell_CP_79_IFN","ACTD","D1","0","IFN",5,12,17,0,0,0
"466","D1ACTD_0H__03_Cell_CP_79_TNF","ACTD","D1","0","TNF",3,3,6,0,0,0
"467","D1ACTD_0H__03_Cell_CP_8_IFN","ACTD","D1","0","IFN",2,7,9,0,0,0
"468","D1ACTD_0H__03_Cell_CP_8_TNF","ACTD","D1","0","TNF",2,5,7,0,0,0
"469","D1ACTD_0H__03_Cell_CP_80_IFN","ACTD","D1","0","IFN",3,2,5,0,0,0
"470","D1ACTD_0H__03_Cell_CP_80_TNF","ACTD","D1","0","TNF",5,5,10,0,0,0
"471","D1ACTD_0H__03_Cell_CP_81_IFN","ACTD","D1","0","IFN",4,3,7,0,0,0
"472","D1ACTD_0H__03_Cell_CP_81_TNF","ACTD","D1","0","TNF",2,5,7,0,0,0
"473","D1ACTD_0H__04_Cell_CP_10_IFN","ACTD","D1","0","IFN",1,10,11,0,0,0
"474","D1ACTD_0H__04_Cell_CP_10_TNF","ACTD","D1","0","TNF",3,11,14,0,0,0
"475","D1ACTD_0H__04_Cell_CP_12_IFN","ACTD","D1","0","IFN",2,2,4,0,0,0
"476","D1ACTD_0H__04_Cell_CP_12_TNF","ACTD","D1","0","TNF",2,4,6,0,0,0
"477","D1ACTD_0H__04_Cell_CP_13_IFN","ACTD","D1","0","IFN",5,3,8,0,0,0
"478","D1ACTD_0H__04_Cell_CP_13_TNF","ACTD","D1","0","TNF",1,2,3,0,0,0
"479","D1ACTD_0H__04_Cell_CP_14_IFN","ACTD","D1","0","IFN",5,12,17,0,0,0
"480","D1ACTD_0H__04_Cell_CP_14_TNF","ACTD","D1","0","TNF",5,6,11,0,0,0
"481","D1ACTD_0H__04_Cell_CP_15_IFN","ACTD","D1","0","IFN",10,1,11,0,0,0
"482","D1ACTD_0H__04_Cell_CP_15_TNF","ACTD","D1","0","TNF",4,5,9,0,0,0
"483","D1ACTD_0H__04_Cell_CP_16_IFN","ACTD","D1","0","IFN",1,1,2,0,0,0
"484","D1ACTD_0H__04_Cell_CP_16_TNF","ACTD","D1","0","TNF",1,2,3,0,0,0
"485","D1ACTD_0H__04_Cell_CP_17_IFN","ACTD","D1","0","IFN",6,17,23,0,0,0
"486","D1ACTD_0H__04_Cell_CP_17_TNF","ACTD","D1","0","TNF",6,11,17,0,0,0
"487","D1ACTD_0H__04_Cell_CP_18_IFN","ACTD","D1","0","IFN",9,7,16,0,0,0
"488","D1ACTD_0H__04_Cell_CP_18_TNF","ACTD","D1","0","TNF",8,8,16,0,0,0
"489","D1ACTD_0H__04_Cell_CP_19_IFN","ACTD","D1","0","IFN",3,5,8,0,0,0
"490","D1ACTD_0H__04_Cell_CP_19_TNF","ACTD","D1","0","TNF",10,8,18,0,0,0
"491","D1ACTD_0H__04_Cell_CP_20_IFN","ACTD","D1","0","IFN",2,10,12,0,0,0
"492","D1ACTD_0H__04_Cell_CP_20_TNF","ACTD","D1","0","TNF",9,7,16,0,0,0
"493","D1ACTD_0H__04_Cell_CP_21_IFN","ACTD","D1","0","IFN",6,8,14,0,0,0
"494","D1ACTD_0H__04_Cell_CP_21_TNF","ACTD","D1","0","TNF",0,3,3,0,0,0
"495","D1ACTD_0H__04_Cell_CP_22_IFN","ACTD","D1","0","IFN",9,9,18,0,0,0
"496","D1ACTD_0H__04_Cell_CP_22_TNF","ACTD","D1","0","TNF",3,5,8,0,0,0
"497","D1ACTD_0H__04_Cell_CP_23_IFN","ACTD","D1","0","IFN",1,1,2,0,0,0
"498","D1ACTD_0H__04_Cell_CP_23_TNF","ACTD","D1","0","TNF",3,3,6,0,0,0
"499","D1ACTD_0H__04_Cell_CP_24_IFN","ACTD","D1","0","IFN",3,4,7,0,0,0
"500","D1ACTD_0H__04_Cell_CP_24_TNF","ACTD","D1","0","TNF",0,5,5,0,0,0
"501","D1ACTD_0H__04_Cell_CP_25_IFN","ACTD","D1","0","IFN",4,13,17,0,0,0
"502","D1ACTD_0H__04_Cell_CP_25_TNF","ACTD","D1","0","TNF",4,4,8,0,0,0
"503","D1ACTD_0H__04_Cell_CP_26_IFN","ACTD","D1","0","IFN",7,10,17,0,0,0
"504","D1ACTD_0H__04_Cell_CP_26_TNF","ACTD","D1","0","TNF",8,18,26,0,0,0
"505","D1ACTD_0H__04_Cell_CP_27_IFN","ACTD","D1","0","IFN",3,22,25,0,0,0
"506","D1ACTD_0H__04_Cell_CP_27_TNF","ACTD","D1","0","TNF",8,12,20,0,0,0
