"","TNF","IFNG","Donor","timepoint","quadrant"
"11429",640.728271484375,438.806579589844,"D3","4h","TNF_single_producer"
"11430",1952.33679199219,672.121520996094,"D3","4h","TNF_single_producer"
"11431",2942.892578125,626.116333007812,"D3","4h","TNF_single_producer"
"11432",773.875671386719,555.515502929688,"D3","4h","TNF_single_producer"
"11433",3344.53198242188,421.363067626953,"D3","4h","TNF_single_producer"
"11434",629.014465332031,438.71533203125,"D3","4h","TNF_single_producer"
"11435",649.080627441406,270.157501220703,"D3","4h","TNF_single_producer"
"11436",5615.97900390625,590.084411621094,"D3","4h","TNF_single_producer"
"11437",1241.65808105469,563.619995117188,"D3","4h","TNF_single_producer"
"11438",3170.59643554688,231.994812011719,"D3","4h","TNF_single_producer"
"11439",734.958618164062,313.789306640625,"D3","4h","TNF_single_producer"
"11440",1906.93676757812,577.137512207031,"D3","4h","TNF_single_producer"
"11441",606.072998046875,484.889099121094,"D3","4h","TNF_single_producer"
"11442",2511.7626953125,228.255020141602,"D3","4h","TNF_single_producer"
"11443",591.933288574219,176.224487304688,"D3","4h","TNF_single_producer"
"11444",635.354125976562,460.691253662109,"D3","4h","TNF_single_producer"
"11445",613.456665039062,167.145660400391,"D3","4h","TNF_single_producer"
"11446",811.764526367188,256.705505371094,"D3","4h","TNF_single_producer"
"11447",6099.337890625,450.977874755859,"D3","4h","TNF_single_producer"
"11448",1636.69152832031,464.208343505859,"D3","4h","TNF_single_producer"
"11449",3282.6923828125,585.964111328125,"D3","4h","TNF_single_producer"
"11450",721.675537109375,275.526916503906,"D3","4h","TNF_single_producer"
"11451",608.883117675781,357.801696777344,"D3","4h","TNF_single_producer"
"11452",769.15673828125,704.782287597656,"D3","4h","TNF_single_producer"
"11453",681.182434082031,517.981750488281,"D3","4h","TNF_single_producer"
"11454",657.080078125,478.084167480469,"D3","4h","TNF_single_producer"
"11455",1567.93859863281,241.329605102539,"D3","4h","TNF_single_producer"
"11456",3669.42456054688,303.490081787109,"D3","4h","TNF_single_producer"
"11457",1178.01342773438,641.186950683594,"D3","4h","TNF_single_producer"
"11458",2155.14868164062,558.942077636719,"D3","4h","TNF_single_producer"
"11459",1129.34655761719,868.750549316406,"D3","4h","TNF_single_producer"
"11460",2114.1748046875,465.088958740234,"D3","4h","TNF_single_producer"
"11461",582.470947265625,814.485229492188,"D3","4h","TNF_single_producer"
"11462",602.327514648438,532.383605957031,"D3","4h","TNF_single_producer"
"11463",609.207763671875,606.552001953125,"D3","4h","TNF_single_producer"
"11464",9024.591796875,227.959197998047,"D3","4h","TNF_single_producer"
"11465",771.132690429688,471.442260742188,"D3","4h","TNF_single_producer"
"11466",2878.50634765625,508.614105224609,"D3","4h","TNF_single_producer"
"11467",827.215393066406,182.287826538086,"D3","4h","TNF_single_producer"
"11468",926.949340820312,428.465362548828,"D3","4h","TNF_single_producer"
"11469",636.255615234375,277.567352294922,"D3","4h","TNF_single_producer"
"11470",1095.43041992188,808.351806640625,"D3","4h","TNF_single_producer"
"11471",748.369812011719,662.657531738281,"D3","4h","TNF_single_producer"
"11472",1754.35339355469,367.259002685547,"D3","4h","TNF_single_producer"
"11473",1715.09753417969,598.57958984375,"D3","4h","TNF_single_producer"
"11474",603.255798339844,752.179504394531,"D3","4h","TNF_single_producer"
"11475",658.686157226562,490.098388671875,"D3","4h","TNF_single_producer"
"11476",1148.51867675781,361.570129394531,"D3","4h","TNF_single_producer"
"11477",925.328918457031,269.342193603516,"D3","4h","TNF_single_producer"
"11478",1416.126953125,526.661682128906,"D3","4h","TNF_single_producer"
"11479",1877.13488769531,356.138916015625,"D3","4h","TNF_single_producer"
"11480",1448.72448730469,906.219604492188,"D3","4h","TNF_single_producer"
"11481",761.892395019531,599.699890136719,"D3","4h","TNF_single_producer"
"11482",7678.40234375,985.491455078125,"D3","4h","TNF_single_producer"
"11483",679.091247558594,206.261520385742,"D3","4h","TNF_single_producer"
"11484",1048.58923339844,543.464294433594,"D3","4h","TNF_single_producer"
"11485",567.160522460938,518.968505859375,"D3","4h","TNF_single_producer"
"11486",644.500183105469,682.302856445312,"D3","4h","TNF_single_producer"
"11487",594.441223144531,541.808898925781,"D3","4h","TNF_single_producer"
"11488",1569.94091796875,506.401885986328,"D3","4h","TNF_single_producer"
"11489",3760.5185546875,382.566284179688,"D3","4h","TNF_single_producer"
"11490",671.600280761719,324.123565673828,"D3","4h","TNF_single_producer"
"11491",1904.70385742188,360.425903320312,"D3","4h","TNF_single_producer"
"11492",611.78955078125,870.481994628906,"D3","4h","TNF_single_producer"
"11493",665.949157714844,427.589813232422,"D3","4h","TNF_single_producer"
"11494",1175.29992675781,227.961700439453,"D3","4h","TNF_single_producer"
"11495",890.509643554688,805.713256835938,"D3","4h","TNF_single_producer"
"11496",2843.181640625,443.197296142578,"D3","4h","TNF_single_producer"
"11497",609.869384765625,374.8544921875,"D3","4h","TNF_single_producer"
"11498",622.945495605469,491.027160644531,"D3","4h","TNF_single_producer"
"11499",1016.61688232422,573.190002441406,"D3","4h","TNF_single_producer"
"11500",3397.32836914062,544.755065917969,"D3","4h","TNF_single_producer"
"11501",1402.46215820312,176.783050537109,"D3","4h","TNF_single_producer"
"11502",782.924377441406,826.893859863281,"D3","4h","TNF_single_producer"
"11503",2015.99169921875,413.376007080078,"D3","4h","TNF_single_producer"
"11504",1244.76977539062,486.536285400391,"D3","4h","TNF_single_producer"
"11505",2359.12329101562,370.232116699219,"D3","4h","TNF_single_producer"
"11506",1820.21325683594,416.134155273438,"D3","4h","TNF_single_producer"
"11507",613.705871582031,784.376586914062,"D3","4h","TNF_single_producer"
"11508",674.715881347656,591.10498046875,"D3","4h","TNF_single_producer"
"11509",1244.58557128906,206.845962524414,"D3","4h","TNF_single_producer"
"11510",651.776000976562,389.638488769531,"D3","4h","TNF_single_producer"
"11511",968.958068847656,483.775146484375,"D3","4h","TNF_single_producer"
"11512",692.408813476562,434.586273193359,"D3","4h","TNF_single_producer"
"11513",1391.82629394531,402.31201171875,"D3","4h","TNF_single_producer"
"11514",1015.62951660156,609.261596679688,"D3","4h","TNF_single_producer"
"11515",4107.111328125,349.830596923828,"D3","4h","TNF_single_producer"
"11516",691.933776855469,908.032165527344,"D3","4h","TNF_single_producer"
"11517",3012.14916992188,507.632904052734,"D3","4h","TNF_single_producer"
"11518",692.650207519531,588.863708496094,"D3","4h","TNF_single_producer"
"11519",4784.37158203125,396.113128662109,"D3","4h","TNF_single_producer"
"11520",816.794982910156,246.559814453125,"D3","4h","TNF_single_producer"
"11521",1559.60803222656,284.857879638672,"D3","4h","TNF_single_producer"
"11522",907.204345703125,478.233093261719,"D3","4h","TNF_single_producer"
"11523",1414.01806640625,654.537536621094,"D3","4h","TNF_single_producer"
"11524",638.941772460938,452.756042480469,"D3","4h","TNF_single_producer"
"11525",1084.06030273438,420.883453369141,"D3","4h","TNF_single_producer"
"11526",3683.087890625,461.964508056641,"D3","4h","TNF_single_producer"
"11527",607.73046875,84.9937286376953,"D3","4h","TNF_single_producer"
"11528",886.867553710938,281.121978759766,"D3","4h","TNF_single_producer"
"11529",593.631469726562,170.663024902344,"D3","4h","TNF_single_producer"
"11530",586.747985839844,546.609741210938,"D3","4h","TNF_single_producer"
"11531",858.370910644531,417.080871582031,"D3","4h","TNF_single_producer"
"11532",2577.54541015625,229.760192871094,"D3","4h","TNF_single_producer"
"11533",607.111267089844,488.776794433594,"D3","4h","TNF_single_producer"
"11534",835.879150390625,591.0458984375,"D3","4h","TNF_single_producer"
"11535",4167.3115234375,558.734436035156,"D3","4h","TNF_single_producer"
"11536",2684.623046875,472.963012695312,"D3","4h","TNF_single_producer"
"11537",3003.150390625,322.020111083984,"D3","4h","TNF_single_producer"
"11538",11463.9658203125,631.22412109375,"D3","4h","TNF_single_producer"
"11539",1294.95007324219,829.276123046875,"D3","4h","TNF_single_producer"
"11540",649.224304199219,449.370727539062,"D3","4h","TNF_single_producer"
"11541",739.175048828125,501.97412109375,"D3","4h","TNF_single_producer"
"11542",1908.12646484375,410.059692382812,"D3","4h","TNF_single_producer"
"11543",1976.50231933594,383.727813720703,"D3","4h","TNF_single_producer"
"11544",1257.76806640625,228.559600830078,"D3","4h","TNF_single_producer"
"11545",3192.95190429688,468.870239257812,"D3","4h","TNF_single_producer"
"11546",720.312622070312,466.214416503906,"D3","4h","TNF_single_producer"
"11547",2049.13623046875,324.117645263672,"D3","4h","TNF_single_producer"
"11548",4633.60595703125,396.676666259766,"D3","4h","TNF_single_producer"
"11549",667.908386230469,669.358703613281,"D3","4h","TNF_single_producer"
"11550",806.924621582031,379.283203125,"D3","4h","TNF_single_producer"
"11551",1114.11145019531,439.890533447266,"D3","4h","TNF_single_producer"
"11552",2662.39453125,997.812316894531,"D3","4h","TNF_single_producer"
"11553",647.920654296875,545.661071777344,"D3","4h","TNF_single_producer"
"11554",653.927490234375,359.409545898438,"D3","4h","TNF_single_producer"
"11555",2370.20458984375,651.07275390625,"D3","4h","TNF_single_producer"
"11556",776.443359375,251.339996337891,"D3","4h","TNF_single_producer"
"11557",2572.60766601562,663.783142089844,"D3","4h","TNF_single_producer"
"11558",817.7900390625,737.723937988281,"D3","4h","TNF_single_producer"
"11559",2575.0517578125,302.791748046875,"D3","4h","TNF_single_producer"
"11560",9907.4443359375,881.806091308594,"D3","4h","TNF_single_producer"
"11561",999.385864257812,255.924179077148,"D3","4h","TNF_single_producer"
"11562",5967.2109375,1053.421875,"D3","4h","TNF_single_producer"
"11563",5356.0107421875,334.708251953125,"D3","4h","TNF_single_producer"
"11564",678.006469726562,653.930908203125,"D3","4h","TNF_single_producer"
"11565",577.677856445312,495.052276611328,"D3","4h","TNF_single_producer"
"11566",644.515808105469,509.006530761719,"D3","4h","TNF_single_producer"
"11567",796.007995605469,523.117736816406,"D3","4h","TNF_single_producer"
"11568",1527.73937988281,500.172149658203,"D3","4h","TNF_single_producer"
"11569",689.944702148438,570.591552734375,"D3","4h","TNF_single_producer"
"11570",601.968811035156,364.475799560547,"D3","4h","TNF_single_producer"
"11571",719.24169921875,406.82763671875,"D3","4h","TNF_single_producer"
"11572",699.083374023438,681.311401367188,"D3","4h","TNF_single_producer"
"11573",1986.357421875,303.558502197266,"D3","4h","TNF_single_producer"
"11574",804.676208496094,824.882446289062,"D3","4h","TNF_single_producer"
"11575",2263.06713867188,456.256469726562,"D3","4h","TNF_single_producer"
"11576",2885.58349609375,708.837097167969,"D3","4h","TNF_single_producer"
"11577",7117.8671875,566.9521484375,"D3","4h","TNF_single_producer"
"11578",1020.17218017578,568.691345214844,"D3","4h","TNF_single_producer"
"11579",614.516784667969,696.669555664062,"D3","4h","TNF_single_producer"
"11580",3744.63159179688,530.604431152344,"D3","4h","TNF_single_producer"
"11581",2946.7998046875,551.41455078125,"D3","4h","TNF_single_producer"
"11582",2635.87280273438,553.036682128906,"D3","4h","TNF_single_producer"
"11583",969.216918945312,512.490905761719,"D3","4h","TNF_single_producer"
"11584",3444.95556640625,614.668579101562,"D3","4h","TNF_single_producer"
"11585",9120.765625,518.029724121094,"D3","4h","TNF_single_producer"
"11586",1371.39526367188,714.232971191406,"D3","4h","TNF_single_producer"
"11587",3612.20874023438,534.496032714844,"D3","4h","TNF_single_producer"
"11588",3494.365234375,677.733093261719,"D3","4h","TNF_single_producer"
"11589",755.655456542969,419.668914794922,"D3","4h","TNF_single_producer"
"11590",1287.23315429688,488.133056640625,"D3","4h","TNF_single_producer"
"11591",582.352233886719,554.459533691406,"D3","4h","TNF_single_producer"
"11592",602.552490234375,503.761352539062,"D3","4h","TNF_single_producer"
"11593",1047.94970703125,541.878662109375,"D3","4h","TNF_single_producer"
"11594",1101.30541992188,717.829772949219,"D3","4h","TNF_single_producer"
"11595",665.456420898438,271.445709228516,"D3","4h","TNF_single_producer"
"11596",755.186462402344,356.524871826172,"D3","4h","TNF_single_producer"
"11597",3969.22534179688,352.840942382812,"D3","4h","TNF_single_producer"
"11598",5003.060546875,455.196655273438,"D3","4h","TNF_single_producer"
"11599",3637.45141601562,369.339447021484,"D3","4h","TNF_single_producer"
"11600",6782.9140625,603.792541503906,"D3","4h","TNF_single_producer"
"11601",890.052856445312,415.473266601562,"D3","4h","TNF_single_producer"
"11602",3006.47119140625,536.845947265625,"D3","4h","TNF_single_producer"
"11603",1017.96795654297,489.949279785156,"D3","4h","TNF_single_producer"
"11604",2281.17016601562,477.442749023438,"D3","4h","TNF_single_producer"
"11605",1084.47863769531,556.071594238281,"D3","4h","TNF_single_producer"
"11606",1661.05444335938,415.998565673828,"D3","4h","TNF_single_producer"
"11607",1233.83166503906,236.131423950195,"D3","4h","TNF_single_producer"
"11608",1101.19958496094,269.499328613281,"D3","4h","TNF_single_producer"
"11609",6239.1279296875,994.312255859375,"D3","4h","TNF_single_producer"
"11610",689.636169433594,401.779693603516,"D3","4h","TNF_single_producer"
"11611",3456.98120117188,406.974578857422,"D3","4h","TNF_single_producer"
"11612",611.883117675781,790.828552246094,"D3","4h","TNF_single_producer"
"11613",976.19580078125,421.180755615234,"D3","4h","TNF_single_producer"
"11614",883.381530761719,244.627853393555,"D3","4h","TNF_single_producer"
"11615",2359.14282226562,396.481842041016,"D3","4h","TNF_single_producer"
"11616",877.860290527344,597.761535644531,"D3","4h","TNF_single_producer"
"11617",1712.01879882812,735.747131347656,"D3","4h","TNF_single_producer"
"11618",2462.00805664062,465.011749267578,"D3","4h","TNF_single_producer"
"11619",2847.38403320312,322.535369873047,"D3","4h","TNF_single_producer"
"11620",5283.734375,521.565673828125,"D3","4h","TNF_single_producer"
"11621",903.186706542969,873.357421875,"D3","4h","TNF_single_producer"
"11622",1507.04553222656,479.756011962891,"D3","4h","TNF_single_producer"
"11623",609.266967773438,560.120544433594,"D3","4h","TNF_single_producer"
"11624",910.96484375,599.323974609375,"D3","4h","TNF_single_producer"
"11625",5968.91650390625,466.908966064453,"D3","4h","TNF_single_producer"
"11626",1339.79650878906,300.272796630859,"D3","4h","TNF_single_producer"
"11627",13088.8984375,343.242065429688,"D3","4h","TNF_single_producer"
"11628",3180.88720703125,657.30615234375,"D3","4h","TNF_single_producer"
"11629",662.646545410156,530.291259765625,"D3","4h","TNF_single_producer"
"11630",5894.4736328125,698.455932617188,"D3","4h","TNF_single_producer"
"11631",1110.92443847656,624.086303710938,"D3","4h","TNF_single_producer"
"11632",1279.20275878906,273.699127197266,"D3","4h","TNF_single_producer"
"11633",3105.0947265625,588.680969238281,"D3","4h","TNF_single_producer"
"11634",1588.60424804688,517.065246582031,"D3","4h","TNF_single_producer"
"11635",735.941040039062,432.495422363281,"D3","4h","TNF_single_producer"
"11636",2009.57727050781,579.736633300781,"D3","4h","TNF_single_producer"
"11637",947.336303710938,553.407104492188,"D3","4h","TNF_single_producer"
"11638",914.460754394531,608.715209960938,"D3","4h","TNF_single_producer"
"11639",7161.8671875,759.999572753906,"D3","4h","TNF_single_producer"
"11640",1468.87365722656,329.496795654297,"D3","4h","TNF_single_producer"
"11641",827.364013671875,413.373596191406,"D3","4h","TNF_single_producer"
"11642",954.0615234375,552.46923828125,"D3","4h","TNF_single_producer"
"11643",10463.3505859375,563.451293945312,"D3","4h","TNF_single_producer"
"11644",1544.12390136719,538.137573242188,"D3","4h","TNF_single_producer"
"11645",3655.421875,369.863311767578,"D3","4h","TNF_single_producer"
"11646",813.841979980469,191.445709228516,"D3","4h","TNF_single_producer"
"11647",764.047180175781,690.912719726562,"D3","4h","TNF_single_producer"
"11648",1775.76770019531,376.714721679688,"D3","4h","TNF_single_producer"
"11649",3379.41040039062,741.363342285156,"D3","4h","TNF_single_producer"
"11650",1641.50561523438,476.811798095703,"D3","4h","TNF_single_producer"
"11651",841.902587890625,414.149169921875,"D3","4h","TNF_single_producer"
"11652",1287.53625488281,334.713745117188,"D3","4h","TNF_single_producer"
"11653",6712.49365234375,277.321807861328,"D3","4h","TNF_single_producer"
"11654",2401.3330078125,485.382293701172,"D3","4h","TNF_single_producer"
"11655",596.5263671875,690.751708984375,"D3","4h","TNF_single_producer"
"11656",3590.48803710938,432.508728027344,"D3","4h","TNF_single_producer"
"11657",5347.982421875,746.53857421875,"D3","4h","TNF_single_producer"
"11658",1407.51098632812,507.900115966797,"D3","4h","TNF_single_producer"
"11659",802.649841308594,329.340667724609,"D3","4h","TNF_single_producer"
"11660",1223.38061523438,580.032592773438,"D3","4h","TNF_single_producer"
"11661",3593.14624023438,340.502746582031,"D3","4h","TNF_single_producer"
"11662",2205.68481445312,510.009552001953,"D3","4h","TNF_single_producer"
"11663",1056.82958984375,471.992553710938,"D3","4h","TNF_single_producer"
"11664",2753.0380859375,289.5849609375,"D3","4h","TNF_single_producer"
"11665",668.580383300781,744.043334960938,"D3","4h","TNF_single_producer"
"11666",930.257385253906,497.583953857422,"D3","4h","TNF_single_producer"
"11667",593.703796386719,355.059906005859,"D3","4h","TNF_single_producer"
"11668",1025.58850097656,536.348327636719,"D3","4h","TNF_single_producer"
"11669",992.689270019531,324.654022216797,"D3","4h","TNF_single_producer"
"11670",2771.47436523438,601.320556640625,"D1","6h","TNF_single_producer"
"11671",6623.22998046875,568.773193359375,"D1","6h","TNF_single_producer"
"11672",5401.05859375,276,"D1","6h","TNF_single_producer"
"11673",864.309387207031,784.910278320312,"D1","6h","TNF_single_producer"
"11674",791.572082519531,745.066711425781,"D1","6h","TNF_single_producer"
"11675",6305.8359375,286.009216308594,"D1","6h","TNF_single_producer"
"11676",779.149658203125,274.305694580078,"D1","6h","TNF_single_producer"
"11677",650.749572753906,675.26025390625,"D1","6h","TNF_single_producer"
"11678",735.382446289062,595.448364257812,"D1","6h","TNF_single_producer"
"11679",1616.68298339844,594.731567382812,"D1","6h","TNF_single_producer"
"11680",3189.53686523438,538.20458984375,"D1","6h","TNF_single_producer"
"11681",1083.63916015625,234.697128295898,"D1","6h","TNF_single_producer"
"11682",1099.82250976562,331.777923583984,"D1","6h","TNF_single_producer"
"11683",8304.2265625,397.565307617188,"D1","6h","TNF_single_producer"
"11684",933.509582519531,247.92301940918,"D1","6h","TNF_single_producer"
"11685",967.443115234375,697.990539550781,"D1","6h","TNF_single_producer"
"11686",2878.61352539062,532.252624511719,"D1","6h","TNF_single_producer"
"11687",1055.6025390625,342.964874267578,"D1","6h","TNF_single_producer"
"11688",840.222045898438,442.400146484375,"D1","6h","TNF_single_producer"
"11689",6073.5654296875,684.957397460938,"D1","6h","TNF_single_producer"
"11690",1807.18701171875,586.343139648438,"D1","6h","TNF_single_producer"
"11691",2093.25903320312,634.520080566406,"D1","6h","TNF_single_producer"
"11692",686.368103027344,611.2216796875,"D1","6h","TNF_single_producer"
"11693",803.582397460938,420.83154296875,"D1","6h","TNF_single_producer"
"11694",8541.0771484375,644.333862304688,"D1","6h","TNF_single_producer"
"11695",918.828918457031,547.740600585938,"D1","6h","TNF_single_producer"
"11696",1231.33312988281,602.416625976562,"D1","6h","TNF_single_producer"
"11697",1017.12847900391,381.799407958984,"D1","6h","TNF_single_producer"
"11698",2029.90637207031,455.705627441406,"D1","6h","TNF_single_producer"
"11699",2860.8212890625,505.817901611328,"D1","6h","TNF_single_producer"
"11700",5497.3583984375,336.443054199219,"D1","6h","TNF_single_producer"
"11701",4640.998046875,414.698883056641,"D1","6h","TNF_single_producer"
"11702",652.396240234375,464.954528808594,"D1","6h","TNF_single_producer"
"11703",3347.02319335938,689.073608398438,"D1","6h","TNF_single_producer"
"11704",1618.97595214844,468.535766601562,"D1","6h","TNF_single_producer"
"11705",668.662292480469,385.769958496094,"D1","6h","TNF_single_producer"
"11706",642.299743652344,1006.12310791016,"D1","6h","TNF_single_producer"
"11707",749.176330566406,179.208450317383,"D1","6h","TNF_single_producer"
"11708",953.501647949219,297.450408935547,"D1","6h","TNF_single_producer"
"11709",1869.14453125,682.082092285156,"D1","6h","TNF_single_producer"
"11710",7120.8603515625,479.383270263672,"D1","6h","TNF_single_producer"
"11711",875.149963378906,367.191375732422,"D1","6h","TNF_single_producer"
"11712",3561.1279296875,698.769226074219,"D1","6h","TNF_single_producer"
"11713",7940.48095703125,711.029724121094,"D1","6h","TNF_single_producer"
"11714",9415.8701171875,366.967193603516,"D1","6h","TNF_single_producer"
"11715",5666.45556640625,264.836944580078,"D1","6h","TNF_single_producer"
"11716",688.064208984375,981.557556152344,"D1","6h","TNF_single_producer"
"11717",657.678894042969,744.056579589844,"D1","6h","TNF_single_producer"
"11718",872.70654296875,430.887725830078,"D1","6h","TNF_single_producer"
"11719",2172.22485351562,554.048034667969,"D1","6h","TNF_single_producer"
"11720",832.177062988281,332.476196289062,"D1","6h","TNF_single_producer"
"11721",1882.85339355469,428.616271972656,"D1","6h","TNF_single_producer"
"11722",6684.70458984375,683.555236816406,"D1","6h","TNF_single_producer"
"11723",1359.49890136719,589.426635742188,"D1","6h","TNF_single_producer"
"11724",6134.50341796875,768.165710449219,"D1","6h","TNF_single_producer"
"11725",2136.03881835938,815.213806152344,"D1","6h","TNF_single_producer"
"11726",622.254150390625,585.8046875,"D1","6h","TNF_single_producer"
"11727",1794.74609375,429.555511474609,"D1","6h","TNF_single_producer"
"11728",2020.61291503906,456.013946533203,"D1","6h","TNF_single_producer"
"11729",4151.994140625,552.179443359375,"D1","6h","TNF_single_producer"
"11730",11718.6953125,485.747619628906,"D1","6h","TNF_single_producer"
"11731",683.1103515625,551.310852050781,"D1","6h","TNF_single_producer"
"11732",778.343505859375,740.553955078125,"D1","6h","TNF_single_producer"
"11733",1224.24084472656,521.795166015625,"D1","6h","TNF_single_producer"
"11734",1368.43298339844,827.424926757812,"D1","6h","TNF_single_producer"
"11735",1121.86450195312,280.839996337891,"D1","6h","TNF_single_producer"
"11736",991.8515625,249.69645690918,"D1","6h","TNF_single_producer"
"11737",5455.5810546875,499.429046630859,"D1","6h","TNF_single_producer"
"11738",2313.90356445312,211.501266479492,"D1","6h","TNF_single_producer"
"11739",1660.4697265625,402.049285888672,"D1","6h","TNF_single_producer"
"11740",14809.166015625,375.106964111328,"D1","6h","TNF_single_producer"
"11741",6443.17626953125,445.283325195312,"D1","6h","TNF_single_producer"
"11742",597.888305664062,654.072631835938,"D1","6h","TNF_single_producer"
"11743",832.706115722656,548.922729492188,"D1","6h","TNF_single_producer"
"11744",6233.9755859375,638.359619140625,"D1","6h","TNF_single_producer"
"11745",6177.84033203125,771.497009277344,"D1","6h","TNF_single_producer"
"11746",766.074645996094,788.040832519531,"D1","6h","TNF_single_producer"
"11747",4384.2861328125,699.694091796875,"D1","6h","TNF_single_producer"
"11748",1295.73352050781,694.632141113281,"D1","6h","TNF_single_producer"
"11749",642.3369140625,448.467315673828,"D1","6h","TNF_single_producer"
"11750",3771.45166015625,274.92626953125,"D1","6h","TNF_single_producer"
"11751",1308.34777832031,608.871520996094,"D1","6h","TNF_single_producer"
"11752",589.353515625,545.904541015625,"D1","6h","TNF_single_producer"
"11753",1674.45202636719,528.860473632812,"D1","6h","TNF_single_producer"
"11754",4391.65869140625,628.593566894531,"D1","6h","TNF_single_producer"
"11755",1259.25415039062,291.501373291016,"D1","6h","TNF_single_producer"
"11756",1508.43566894531,445.215576171875,"D1","6h","TNF_single_producer"
"11757",657.474426269531,434.997589111328,"D1","6h","TNF_single_producer"
"11758",2104.47412109375,987.172119140625,"D1","6h","TNF_single_producer"
"11759",1233.77221679688,287.833679199219,"D1","6h","TNF_single_producer"
"11760",993.301513671875,338.847320556641,"D1","6h","TNF_single_producer"
"11761",2071.57543945312,589.368469238281,"D1","6h","TNF_single_producer"
"11762",2725.21044921875,598.740905761719,"D1","6h","TNF_single_producer"
"11763",1073.93542480469,437.085021972656,"D1","6h","TNF_single_producer"
"11764",625.35693359375,409.061798095703,"D1","6h","TNF_single_producer"
"11765",772.643737792969,690.042358398438,"D1","6h","TNF_single_producer"
"11766",5737.7353515625,729.338012695312,"D1","6h","TNF_single_producer"
"11767",1280.65148925781,779.988525390625,"D1","6h","TNF_single_producer"
"11768",7369.763671875,417.370269775391,"D1","6h","TNF_single_producer"
"11769",1011.96124267578,582.465698242188,"D1","6h","TNF_single_producer"
"11770",5274.82763671875,729.056701660156,"D1","6h","TNF_single_producer"
"11771",1399.14196777344,504.400360107422,"D1","6h","TNF_single_producer"
"11772",3407.4716796875,720.6015625,"D1","6h","TNF_single_producer"
"11773",845.218383789062,522.97998046875,"D1","6h","TNF_single_producer"
"11774",629.5556640625,450.44091796875,"D1","6h","TNF_single_producer"
"11775",1836.39221191406,725.101745605469,"D1","6h","TNF_single_producer"
"11776",685.143859863281,233.048461914062,"D1","6h","TNF_single_producer"
"11777",866.410583496094,796.258728027344,"D1","6h","TNF_single_producer"
"11778",2576.36254882812,371.7255859375,"D1","6h","TNF_single_producer"
"11779",1392.69177246094,461.405151367188,"D1","6h","TNF_single_producer"
"11780",843.439697265625,511.140533447266,"D1","6h","TNF_single_producer"
"11781",845.312622070312,675.493286132812,"D1","6h","TNF_single_producer"
"11782",4991.6376953125,947.414855957031,"D1","6h","TNF_single_producer"
"11783",2270.29125976562,246.618637084961,"D1","6h","TNF_single_producer"
"11784",748.46044921875,406.764739990234,"D1","6h","TNF_single_producer"
"11785",2141.44091796875,502.444549560547,"D1","6h","TNF_single_producer"
"11786",1394.34912109375,411.102661132812,"D1","6h","TNF_single_producer"
"11787",2392.81689453125,453.531860351562,"D1","6h","TNF_single_producer"
"11788",6113.2255859375,766.710510253906,"D1","6h","TNF_single_producer"
"11789",5602.94921875,360.554931640625,"D1","6h","TNF_single_producer"
"11790",2209.87231445312,298.981384277344,"D1","6h","TNF_single_producer"
"11791",1202.53845214844,594.598754882812,"D1","6h","TNF_single_producer"
"11792",2452.91186523438,215.825973510742,"D1","6h","TNF_single_producer"
"11793",2684.32592773438,537.00341796875,"D1","6h","TNF_single_producer"
"11794",1836.82153320312,675.10888671875,"D1","6h","TNF_single_producer"
"11795",3866.54321289062,443.948516845703,"D1","6h","TNF_single_producer"
"11796",1564.63061523438,581.137329101562,"D1","6h","TNF_single_producer"
"11797",621.070373535156,740.096740722656,"D1","6h","TNF_single_producer"
"11798",2704.35791015625,286.870910644531,"D1","6h","TNF_single_producer"
"11799",2909.17626953125,341.481506347656,"D1","6h","TNF_single_producer"
"11800",697.051208496094,612.998168945312,"D1","6h","TNF_single_producer"
"11801",4590.97900390625,544.146057128906,"D1","6h","TNF_single_producer"
"11802",6197.96142578125,524.294067382812,"D1","6h","TNF_single_producer"
"11803",1133.19616699219,688.582702636719,"D1","6h","TNF_single_producer"
"11804",1914.77380371094,473.482177734375,"D1","6h","TNF_single_producer"
"11805",3367.68725585938,541.92041015625,"D1","6h","TNF_single_producer"
"11806",664.703063964844,289.454833984375,"D1","6h","TNF_single_producer"
"11807",4624.5166015625,456.034576416016,"D1","6h","TNF_single_producer"
"11808",2321.80517578125,744.900207519531,"D1","6h","TNF_single_producer"
"11809",3264.95092773438,189.094024658203,"D1","6h","TNF_single_producer"
"11810",1148.19201660156,428.910858154297,"D1","6h","TNF_single_producer"
"11811",700.900451660156,442.5791015625,"D1","6h","TNF_single_producer"
"11812",2342.76147460938,569.065002441406,"D1","6h","TNF_single_producer"
"11813",10781.5439453125,339.527770996094,"D1","6h","TNF_single_producer"
"11814",1467.73608398438,799.474487304688,"D1","6h","TNF_single_producer"
"11815",704.842590332031,244.776992797852,"D1","6h","TNF_single_producer"
"11816",1452.76123046875,350.57666015625,"D1","6h","TNF_single_producer"
"11817",992.584106445312,467.064300537109,"D1","6h","TNF_single_producer"
"11818",2692.41552734375,526.333618164062,"D1","6h","TNF_single_producer"
"11819",657.447143554688,350.212127685547,"D1","6h","TNF_single_producer"
"11820",4181.86328125,670.963623046875,"D1","6h","TNF_single_producer"
"11821",1260.63452148438,514.94189453125,"D1","6h","TNF_single_producer"
