"","IFNG","TNF","Donor","timepoint","quadrant","condition"
"28867","11224.7109375","6273.26123046875","D1","3h","double_producer","KO"
"28868","17042.173828125","33451.56640625","D1","3h","double_producer","KO"
"28869","15070.423828125","11390.98828125","D1","3h","double_producer","KO"
"28870","21619.412109375","5710.27783203125","D1","3h","double_producer","KO"
"28871","2457.09301757812","3483.95263671875","D1","3h","double_producer","KO"
"28872","9209.9404296875","11708.8955078125","D1","3h","double_producer","KO"
"28873","2213.80517578125","7013.9140625","D1","3h","double_producer","KO"
"28874","11090.65625","4207.4365234375","D1","3h","double_producer","KO"
"28875","19003.576171875","17948.111328125","D1","3h","double_producer","KO"
"28876","9282.5888671875","37410.19140625","D1","3h","double_producer","KO"
"28877","7348.32958984375","6123.70166015625","D1","3h","double_producer","KO"
"28878","40826.0703125","9521.4619140625","D1","3h","double_producer","KO"
"28879","19009.33984375","71479.5390625","D1","3h","double_producer","KO"
"28880","11921.99609375","28099.232421875","D1","3h","double_producer","KO"
"28881","21446.03515625","14363.5263671875","D1","3h","double_producer","KO"
"28882","3393.77758789062","485.574890136719","D1","3h","double_producer","KO"
"28883","10981.14453125","14863.0517578125","D1","3h","double_producer","KO"
"28884","38312.21875","20893.04296875","D1","3h","double_producer","KO"
"28885","5882.55810546875","62850.59765625","D1","3h","double_producer","KO"
"28886","23696.98828125","31850.669921875","D1","3h","double_producer","KO"
"28887","1639.8798828125","1178.82446289062","D1","3h","double_producer","KO"
"28888","28333.146484375","5299.87158203125","D1","3h","double_producer","KO"
"28889","28534.318359375","21734.845703125","D1","3h","double_producer","KO"
"28890","17691.71875","51635.14453125","D1","3h","double_producer","KO"
"28891","31353.474609375","124593.625","D1","3h","double_producer","KO"
"28892","7238.564453125","2272.86474609375","D1","3h","double_producer","KO"
"28893","13221.9169921875","34175.15625","D1","3h","double_producer","KO"
"28894","18080.376953125","25283.939453125","D1","3h","double_producer","KO"
"28895","24825.287109375","2058.5595703125","D1","3h","double_producer","KO"
"28896","17379.783203125","75014.375","D1","3h","double_producer","KO"
"28897","32000.4453125","16879.94921875","D1","3h","double_producer","KO"
"28898","2698.47436523438","2231.55517578125","D1","3h","double_producer","KO"
"28899","20022.509765625","47283.890625","D1","3h","double_producer","KO"
"28900","1701.89025878906","1186.87097167969","D1","3h","double_producer","KO"
"28901","2010.82580566406","8087.1884765625","D1","3h","double_producer","KO"
"28902","3771.533203125","6476.20263671875","D1","3h","double_producer","KO"
"28903","4906.00244140625","6228.10302734375","D1","3h","double_producer","KO"
"28904","7472.19482421875","12952.068359375","D1","3h","double_producer","KO"
"28905","24789.701171875","977.467407226562","D1","3h","double_producer","KO"
"28906","2817.33618164062","998.759643554688","D1","3h","double_producer","KO"
"28907","34875.71484375","83793.0390625","D1","3h","double_producer","KO"
"28908","7626.6083984375","1716.42956542969","D1","3h","double_producer","KO"
"28909","30585.158203125","37192.44921875","D1","3h","double_producer","KO"
"28910","13189.67578125","98568.7890625","D1","3h","double_producer","KO"
"28911","8640.0888671875","10123.65625","D1","3h","double_producer","KO"
"28912","11475.9052734375","24325.626953125","D1","3h","double_producer","KO"
"28913","18481.33984375","10886.5361328125","D1","3h","double_producer","KO"
"28914","9631.865234375","836.117797851562","D1","3h","double_producer","KO"
"28915","11010.24609375","4638.71240234375","D1","3h","double_producer","KO"
"28916","7325.8359375","5653.60107421875","D1","3h","double_producer","KO"
"28917","35285.58203125","25628.744140625","D1","3h","double_producer","KO"
"28918","28617.7890625","20749.84375","D1","3h","double_producer","KO"
"28919","13078.21875","31205.861328125","D1","3h","double_producer","KO"
"28920","4874.3232421875","562.122863769531","D1","3h","double_producer","KO"
"28921","2872.3994140625","6620.94970703125","D1","3h","double_producer","KO"
"28922","28972.296875","21038.03515625","D1","3h","double_producer","KO"
"28923","6365.15771484375","20099.802734375","D1","3h","double_producer","KO"
"28924","8232.3359375","9868.388671875","D1","3h","double_producer","KO"
"28925","18472.599609375","991.708679199219","D1","3h","double_producer","KO"
"28926","16954.794921875","6951.53369140625","D1","3h","double_producer","KO"
"28927","9964.76171875","10361.5537109375","D1","3h","double_producer","KO"
"28928","13723.16796875","47426.953125","D1","3h","double_producer","KO"
"28929","26875.017578125","2504.87377929688","D1","3h","double_producer","KO"
"28930","6967.5576171875","10578.181640625","D1","3h","double_producer","KO"
"28931","8200.8056640625","1280.06616210938","D1","3h","double_producer","KO"
"28932","21684.05859375","30765.6796875","D1","3h","double_producer","KO"
"28933","2273.7880859375","1714.44091796875","D1","3h","double_producer","KO"
"28934","22709.3515625","17466.75390625","D1","3h","double_producer","KO"
"28935","6159.51318359375","2706.86279296875","D1","3h","double_producer","KO"
"28936","21214.150390625","17880.04296875","D1","3h","double_producer","KO"
"28937","6674.396484375","1507.23315429688","D1","3h","double_producer","KO"
"28938","43218.328125","19097.298828125","D1","3h","double_producer","KO"
"28939","9419.5693359375","819.689575195312","D1","3h","double_producer","KO"
"28940","17561.33203125","7320.36669921875","D1","3h","double_producer","KO"
"28941","22629.09765625","24839.32421875","D1","3h","double_producer","KO"
"28942","4967.8095703125","3936.001953125","D1","3h","double_producer","KO"
"28943","7859.59033203125","739.659729003906","D1","3h","double_producer","KO"
"28944","2496.39331054688","5705.57568359375","D1","3h","double_producer","KO"
"28945","13634.1064453125","6753.419921875","D1","3h","double_producer","KO"
"28946","14885.013671875","17771.78125","D1","3h","double_producer","KO"
"28947","9765.04296875","11706.5751953125","D1","3h","double_producer","KO"
"28948","18968.6875","16848.552734375","D1","3h","double_producer","KO"
"28949","48795.99609375","41073.71875","D1","3h","double_producer","KO"
"28950","8094.564453125","7922.3427734375","D1","3h","double_producer","KO"
"28951","25860.947265625","2688.8369140625","D1","3h","double_producer","KO"
"28952","9690.24609375","2577.68676757812","D1","3h","double_producer","KO"
"28953","34535.078125","76568.140625","D1","3h","double_producer","KO"
"28954","7525.33935546875","26075.560546875","D1","3h","double_producer","KO"
"28955","39311.37109375","24825.478515625","D1","3h","double_producer","KO"
"28956","5937.103515625","20784.666015625","D1","3h","double_producer","KO"
"28957","4813.4833984375","5264.787109375","D1","3h","double_producer","KO"
"28958","17220.12890625","14709.98828125","D1","3h","double_producer","KO"
"28959","24609.126953125","25599.392578125","D1","3h","double_producer","KO"
"28960","18199.310546875","3835.87719726562","D1","3h","double_producer","KO"
"28961","6032.30810546875","15233.7431640625","D1","3h","double_producer","KO"
"28962","3883.0087890625","6768.7724609375","D1","3h","double_producer","KO"
"28963","2237.95849609375","6684.04638671875","D1","3h","double_producer","KO"
"28964","4494.27685546875","6923.3095703125","D1","3h","double_producer","KO"
"28965","6699.17529296875","5001.0888671875","D1","3h","double_producer","KO"
"28966","41607.46875","20344.287109375","D1","3h","double_producer","KO"
"28967","32852.625","21561.3828125","D1","3h","double_producer","KO"
"28968","27872.751953125","38795.484375","D1","3h","double_producer","KO"
"28969","13569.478515625","956.633544921875","D1","3h","double_producer","KO"
"28970","13710.6455078125","32037.859375","D1","3h","double_producer","KO"
"28971","18380.435546875","37980.57421875","D1","3h","double_producer","KO"
"28972","10080","8413.5341796875","D1","3h","double_producer","KO"
"28973","15238.3251953125","5043.677734375","D1","3h","double_producer","KO"
"28974","1690.1357421875","1821.46765136719","D1","3h","double_producer","KO"
"28975","18587.765625","13856.4619140625","D1","3h","double_producer","KO"
"28976","10093.947265625","486.612030029297","D1","3h","double_producer","KO"
"28977","24479.818359375","23605.884765625","D1","3h","double_producer","KO"
"28978","2643.24365234375","3015.79296875","D1","3h","double_producer","KO"
"28979","8918.2109375","23198.720703125","D1","3h","double_producer","KO"
"28980","24001.5859375","4168.27880859375","D1","3h","double_producer","KO"
"28981","10226.7548828125","22161.095703125","D1","3h","double_producer","KO"
"28982","13326.0546875","61799.40625","D1","3h","double_producer","KO"
"28983","3047.044921875","8862.1259765625","D1","3h","double_producer","KO"
"28984","14332.5498046875","10778.3291015625","D1","3h","double_producer","KO"
"28985","7546.0703125","565.369140625","D1","3h","double_producer","KO"
"28986","12617.4462890625","7396.48193359375","D1","3h","double_producer","KO"
"28987","21038.9140625","7601.32861328125","D1","3h","double_producer","KO"
"28988","3637.83471679688","918.328796386719","D1","3h","double_producer","KO"
"28989","17678.486328125","19499.939453125","D1","3h","double_producer","KO"
"28990","23577.294921875","52558.03515625","D1","3h","double_producer","KO"
"28991","4431.0380859375","14374.5595703125","D1","3h","double_producer","KO"
"28992","3031.26806640625","2283.74438476562","D1","3h","double_producer","KO"
"28993","48165.046875","91794.375","D1","3h","double_producer","KO"
"28994","23573.759765625","35867.60546875","D1","3h","double_producer","KO"
"28995","6854.3486328125","1102.45861816406","D1","3h","double_producer","KO"
"28996","4030.044921875","1257.47570800781","D1","3h","double_producer","KO"
"28997","9252.2490234375","54315.4453125","D1","3h","double_producer","KO"
"28998","25442.3359375","121286.3515625","D1","3h","double_producer","KO"
"28999","8686.5234375","992.575622558594","D1","3h","double_producer","KO"
"29000","17635.84765625","19901.583984375","D1","3h","double_producer","KO"
"29001","48971.671875","107351.171875","D1","3h","double_producer","KO"
"29002","5227.8271484375","13562.7822265625","D1","3h","double_producer","KO"
"29003","20601.0078125","864.386901855469","D1","3h","double_producer","KO"
"29004","17765.806640625","32159.8359375","D1","3h","double_producer","KO"
"29005","1694.07946777344","2508.95556640625","D1","3h","double_producer","KO"
"29006","15474.3466796875","6758.9365234375","D1","3h","double_producer","KO"
"29007","1996.31787109375","5959.998046875","D1","3h","double_producer","KO"
"29008","11927.94140625","39703.4609375","D1","3h","double_producer","KO"
"29009","4842.3564453125","22713.744140625","D1","3h","double_producer","KO"
"29010","44951.23046875","23852.228515625","D1","3h","double_producer","KO"
"29011","5784.20263671875","3573.04614257812","D1","3h","double_producer","KO"
"29012","29170.115234375","57113.828125","D1","3h","double_producer","KO"
"29013","28172.193359375","8037.64697265625","D1","3h","double_producer","KO"
"29014","1662.96362304688","510.754272460938","D1","3h","double_producer","KO"
"29015","36823.703125","57989.1171875","D1","3h","double_producer","KO"
"29016","23936.86328125","83653.984375","D1","3h","double_producer","KO"
"29017","23202.826171875","9260.1005859375","D1","3h","double_producer","KO"
"29018","10971.26171875","8990.677734375","D1","3h","double_producer","KO"
"29019","15918.9716796875","13165.47265625","D1","3h","double_producer","KO"
"29020","2658.34228515625","2444.572265625","D1","3h","double_producer","KO"
"29021","34626.89453125","14273.39453125","D1","3h","double_producer","KO"
"29022","15079.740234375","6070.73095703125","D1","3h","double_producer","KO"
"29023","49264.84375","31945.98046875","D1","3h","double_producer","KO"
"29024","26789.935546875","52824.5234375","D1","3h","double_producer","KO"
"29025","23673.49609375","35401.984375","D1","3h","double_producer","KO"
"29026","1661.64721679688","894.03759765625","D1","3h","double_producer","KO"
"29027","12492.3876953125","5956.54833984375","D1","3h","double_producer","KO"
"29028","3089.66821289062","697.329040527344","D1","3h","double_producer","KO"
"29029","41824.55078125","29368.888671875","D1","3h","double_producer","KO"
"29030","10000.0751953125","20065.326171875","D1","3h","double_producer","KO"
"29031","18475.623046875","19842.623046875","D1","3h","double_producer","KO"
"29032","6477.85302734375","9695.001953125","D1","3h","double_producer","KO"
"29033","7944.296875","8402.888671875","D1","3h","double_producer","KO"
"29034","40920.02734375","30484.7109375","D1","3h","double_producer","KO"
"29035","14647.4990234375","11170.318359375","D1","3h","double_producer","KO"
"29036","19545.671875","8806.869140625","D1","3h","double_producer","KO"
"29037","10689.3916015625","8810.93359375","D1","3h","double_producer","KO"
"29038","12720.2138671875","3153.39819335938","D1","3h","double_producer","KO"
"29039","16908.58203125","1610.70495605469","D1","3h","double_producer","KO"
"29040","11313.080078125","23801.310546875","D1","3h","double_producer","KO"
"29041","20701.396484375","4501.13818359375","D1","3h","double_producer","KO"
"29042","4479.78564453125","1120.11193847656","D1","3h","double_producer","KO"
"29043","3159.70190429688","1033.20300292969","D1","3h","double_producer","KO"
"29044","6604.966796875","37537.27734375","D1","3h","double_producer","KO"
"29045","4495.8388671875","3082.5478515625","D1","3h","double_producer","KO"
"29046","3640.31103515625","735.110595703125","D1","3h","double_producer","KO"
"29047","3592.9169921875","18567.318359375","D1","3h","double_producer","KO"
"29048","22567.578125","19935.88671875","D1","3h","double_producer","KO"
"29049","19935.30078125","33453.8203125","D1","3h","double_producer","KO"
"29050","19337.01953125","42855.265625","D1","3h","double_producer","KO"
"29051","11996.7880859375","7871.96142578125","D1","3h","double_producer","KO"
"29052","5049.224609375","591.433654785156","D1","3h","double_producer","KO"
"29053","34815.37109375","11970.259765625","D1","3h","double_producer","KO"
"29054","9264.9521484375","11099.939453125","D1","3h","double_producer","KO"
"29055","21709.966796875","25537.056640625","D1","3h","double_producer","KO"
"29056","16289.0078125","824.952514648438","D1","3h","double_producer","KO"
"29057","31211.697265625","21276.640625","D1","3h","double_producer","KO"
"29058","44652.953125","47073.01953125","D1","3h","double_producer","KO"
"29059","7921.0625","2031.48864746094","D1","3h","double_producer","KO"
"29060","14168.7412109375","2228.29052734375","D1","3h","double_producer","KO"
"29061","19859.189453125","36646.796875","D1","3h","double_producer","KO"
"29062","10199.365234375","12012.5244140625","D1","3h","double_producer","KO"
"29063","10867.6357421875","1798.72448730469","D1","3h","double_producer","KO"
"29064","1998.60119628906","738.493957519531","D1","3h","double_producer","KO"
"29065","11701.068359375","8925.2626953125","D1","3h","double_producer","KO"
"29066","9312.6162109375","691.529174804688","D1","3h","double_producer","KO"
"29067","14569.2158203125","3878.73754882812","D1","3h","double_producer","KO"
"29068","8909.353515625","5622.7529296875","D1","3h","double_producer","KO"
"29069","5444.9111328125","137466.140625","D1","3h","double_producer","KO"
"29070","12008.4375","9514.9326171875","D1","3h","double_producer","KO"
"29071","32992.796875","16361.634765625","D1","3h","double_producer","KO"
"29072","10929.4296875","24162.90234375","D1","3h","double_producer","KO"
"29073","47752.92578125","61756.08984375","D1","3h","double_producer","KO"
"29074","22137.966796875","64319.41015625","D1","3h","double_producer","KO"
"29075","11798.3349609375","8688.146484375","D1","3h","double_producer","KO"
"29076","11994.16015625","29821.017578125","D1","3h","double_producer","KO"
"29077","9959.40234375","7208.91845703125","D1","3h","double_producer","KO"
"29078","1966.12475585938","476.654205322266","D1","3h","double_producer","KO"
"29079","2183.62280273438","1624.466796875","D1","3h","double_producer","KO"
"29080","37629.171875","55243.41796875","D1","3h","double_producer","KO"
"29081","4489.5712890625","3747.76342773438","D1","3h","double_producer","KO"
"29082","3998.8759765625","2474.34155273438","D1","3h","double_producer","KO"
"29083","5488.69482421875","31637.28515625","D1","3h","double_producer","KO"
"29084","6383.41650390625","16544.119140625","D1","3h","double_producer","KO"
"29085","5829.029296875","4448.95068359375","D1","3h","double_producer","KO"
"29086","15508.66015625","26853.61328125","D1","3h","double_producer","KO"
"29087","2172.52368164062","1083.79797363281","D1","3h","double_producer","KO"
"29088","18142.052734375","33340.24609375","D1","3h","double_producer","KO"
"29089","36531.8125","84239.3359375","D1","3h","double_producer","KO"
"29090","10318.15625","904.994873046875","D1","3h","double_producer","KO"
"29091","9429.859375","3322.47680664062","D1","3h","double_producer","KO"
"29092","24428.32421875","45649.3203125","D1","3h","double_producer","KO"
"29093","28069.0234375","15947.26953125","D1","3h","double_producer","KO"
"29094","2201.48071289062","25477.578125","D1","3h","double_producer","KO"
"29095","3992.31396484375","8023.58447265625","D1","3h","double_producer","KO"
"29096","19488.5625","8236.9775390625","D1","3h","double_producer","KO"
"29097","5240.5341796875","80681.1171875","D1","3h","double_producer","KO"
"29098","2619.91821289062","515.697875976562","D1","3h","double_producer","KO"
"29099","1987.95959472656","1054.47631835938","D1","3h","double_producer","KO"
"29100","6773.416015625","990.637817382812","D1","3h","double_producer","KO"
"29101","5683.21875","25005.591796875","D1","3h","double_producer","KO"
"29102","11461.3447265625","7086.04541015625","D1","3h","double_producer","KO"
"29103","5647.0625","5436.43505859375","D1","3h","double_producer","KO"
"29104","15966.1484375","1341.85510253906","D1","3h","double_producer","KO"
"29105","18263.80078125","14823.158203125","D1","3h","double_producer","KO"
"29106","9013.0810546875","1812.95324707031","D1","3h","double_producer","KO"
"29107","21730.470703125","5051.59130859375","D1","3h","double_producer","KO"
"29108","4307.02783203125","2678.56127929688","D1","3h","double_producer","KO"
"29109","3583.94775390625","3342.33032226562","D1","3h","double_producer","KO"
"29110","3940.90209960938","8536.421875","D1","3h","double_producer","KO"
"29111","15888.3828125","3344.96875","D1","3h","double_producer","KO"
"29112","4001.75244140625","2907.51220703125","D1","3h","double_producer","KO"
"29113","20167.048828125","81128.3515625","D1","3h","double_producer","KO"
"29114","2110.640625","18177.26953125","D1","3h","double_producer","KO"
"29115","8350.421875","77874.96875","D1","3h","double_producer","KO"
"29116","14952.732421875","55225.6015625","D1","3h","double_producer","KO"
"29117","11918.724609375","8169.693359375","D1","3h","double_producer","KO"
"29118","21323","21262.53125","D1","3h","double_producer","KO"
"29119","51327.76171875","39782.19140625","D1","3h","double_producer","KO"
"29120","23232.083984375","38470.984375","D1","3h","double_producer","KO"
"29121","15034.8203125","40751.1640625","D1","3h","double_producer","KO"
"29122","7648.556640625","4960.43359375","D1","3h","double_producer","KO"
"29123","10357.3046875","43015.09375","D1","3h","double_producer","KO"
"29124","22878.931640625","28973.880859375","D1","3h","double_producer","KO"
"29125","6792.177734375","28647.890625","D1","3h","double_producer","KO"
"29126","6648.2958984375","1482.69006347656","D1","3h","double_producer","KO"
"29127","18789.9140625","11604.52734375","D1","3h","double_producer","KO"
"29128","4644.458984375","6699.96337890625","D1","3h","double_producer","KO"
"29129","4595.5595703125","4982.15576171875","D1","3h","double_producer","KO"
"29130","13289.6455078125","7379.66259765625","D1","3h","double_producer","KO"
"29131","9046.2373046875","37907.984375","D1","3h","double_producer","KO"
"29132","13906.5205078125","3891.826171875","D1","3h","double_producer","KO"
"29133","9128.337890625","5621.0380859375","D1","3h","double_producer","KO"
"29134","2830.7294921875","1236.62890625","D1","3h","double_producer","KO"
"29135","22716.1796875","3505.92114257812","D1","3h","double_producer","KO"
"29136","1709.31958007812","1981.35656738281","D1","3h","double_producer","KO"
"29137","8396.365234375","3815.51538085938","D1","3h","double_producer","KO"
"29138","4994.98486328125","13659.9208984375","D1","3h","double_producer","KO"
"29139","8629.2880859375","3450.84936523438","D1","3h","double_producer","KO"
"29140","19384.431640625","41704.4609375","D1","3h","double_producer","KO"
"29141","11001.375","11033.0810546875","D1","3h","double_producer","KO"
"29142","4918.81201171875","2033.64868164062","D1","3h","double_producer","KO"
"29143","7102.39599609375","6222.78857421875","D1","3h","double_producer","KO"
"29144","6999.0693359375","603.531799316406","D1","3h","double_producer","KO"
"29145","7142.7646484375","33374.96875","D1","3h","double_producer","KO"
"29146","16686.787109375","5498.66552734375","D1","3h","double_producer","KO"
"29147","31243.771484375","27201.10546875","D1","3h","double_producer","KO"
"29148","18419.880859375","2846.50366210938","D1","3h","double_producer","KO"
"29149","9021.599609375","3037.27075195312","D1","3h","double_producer","KO"
"29150","24796.107421875","2408.23413085938","D1","3h","double_producer","KO"
"29151","9091.5966796875","4016.70581054688","D1","3h","double_producer","KO"
"29152","9466.8935546875","15659.1845703125","D1","3h","double_producer","KO"
"29153","9943.3837890625","3019.65454101562","D1","3h","double_producer","KO"
"29154","1749.87487792969","1515.59460449219","D1","3h","double_producer","KO"
"29155","16755.09765625","875.981567382812","D1","3h","double_producer","KO"
"29156","32507.484375","43092.49609375","D1","3h","double_producer","KO"
"29157","8437.1220703125","4221.82421875","D1","3h","double_producer","KO"
"29158","1824.73681640625","669.572692871094","D1","3h","double_producer","KO"
"29159","5449.6015625","20312.65234375","D1","3h","double_producer","KO"
"29160","37448.7265625","30290.220703125","D1","3h","double_producer","KO"
"29161","19093.93359375","25405.609375","D1","3h","double_producer","KO"
"29162","17692.296875","15057.6328125","D1","3h","double_producer","KO"
"29163","5523.884765625","11577.2470703125","D1","3h","double_producer","KO"
"29164","6379.9853515625","4988.4912109375","D1","3h","double_producer","KO"
"29165","11944.599609375","41232.5","D1","3h","double_producer","KO"
"29166","4920.60205078125","835.92578125","D1","3h","double_producer","KO"
"29167","14017.3173828125","911.335998535156","D1","3h","double_producer","KO"
"29168","21777.279296875","24242.017578125","D1","3h","double_producer","KO"
"29169","20200.8671875","12250.6650390625","D1","3h","double_producer","KO"
"29170","30347.546875","20760.134765625","D1","4h","double_producer","KO"
"29171","8759.4853515625","478.413330078125","D1","4h","double_producer","KO"
"29172","6479.421875","703.686279296875","D1","4h","double_producer","KO"
"29173","6722.99853515625","716.409301757812","D1","4h","double_producer","KO"
"29174","37201.015625","1822.19445800781","D1","4h","double_producer","KO"
"29175","6420.6728515625","1423.99536132812","D1","4h","double_producer","KO"
"29176","13157.140625","10908.0126953125","D1","4h","double_producer","KO"
"29177","10295.6591796875","5128.2802734375","D1","4h","double_producer","KO"
"29178","22182.74609375","4633.42041015625","D1","4h","double_producer","KO"
"29179","13016.9375","7598.67919921875","D1","4h","double_producer","KO"
"29180","5493.01171875","31758.017578125","D1","4h","double_producer","KO"
"29181","46456.13671875","10810.1435546875","D1","4h","double_producer","KO"
"29182","31411.224609375","27000.931640625","D1","4h","double_producer","KO"
"29183","26724.890625","2690.27270507812","D1","4h","double_producer","KO"
"29184","15665.0927734375","20123.427734375","D1","4h","double_producer","KO"
"29185","9363.2978515625","2425.23461914062","D1","4h","double_producer","KO"
"29186","41592.69921875","24160.3046875","D1","4h","double_producer","KO"
"29187","15889.185546875","35542.7421875","D1","4h","double_producer","KO"
"29188","14545.2880859375","6504.09912109375","D1","4h","double_producer","KO"
"29189","6967.21337890625","1621.99230957031","D1","4h","double_producer","KO"
"29190","15240.4716796875","2670.80078125","D1","4h","double_producer","KO"
"29191","19586.900390625","1077.82067871094","D1","4h","double_producer","KO"
"29192","18132.716796875","7205.57958984375","D1","4h","double_producer","KO"
"29193","10730.7275390625","9389.7578125","D1","4h","double_producer","KO"
"29194","18759.056640625","1393.96508789062","D1","4h","double_producer","KO"
"29195","16943.904296875","583.105895996094","D1","4h","double_producer","KO"
"29196","26124.951171875","3403.75170898438","D1","4h","double_producer","KO"
"29197","14359.2119140625","14243.248046875","D1","4h","double_producer","KO"
"29198","28103.470703125","487.235687255859","D1","4h","double_producer","KO"
"29199","7786.7333984375","741.302368164062","D1","4h","double_producer","KO"
"29200","13796.876953125","6317.0595703125","D1","4h","double_producer","KO"
"29201","38831.921875","4983.97119140625","D1","4h","double_producer","KO"
"29202","43439.87890625","2326.8271484375","D1","4h","double_producer","KO"
"29203","6577.7177734375","2479.84228515625","D1","4h","double_producer","KO"
"29204","4560.16455078125","8472.423828125","D1","4h","double_producer","KO"
"29205","29018.849609375","618.172485351562","D1","4h","double_producer","KO"
"29206","49017.12109375","20680.4296875","D1","4h","double_producer","KO"
"29207","25389.228515625","22863.85546875","D1","4h","double_producer","KO"
"29208","41629.85546875","36791.109375","D1","4h","double_producer","KO"
"29209","22658.220703125","1505.16882324219","D1","4h","double_producer","KO"
"29210","7610.087890625","2788.65356445312","D1","4h","double_producer","KO"
"29211","11338.5751953125","1430.55102539062","D1","4h","double_producer","KO"
"29212","17898.552734375","1469.99548339844","D1","4h","double_producer","KO"
"29213","3772.814453125","1058.83532714844","D1","4h","double_producer","KO"
"29214","15500.6650390625","1591.03234863281","D1","4h","double_producer","KO"
"29215","10464.0087890625","826.952758789062","D1","4h","double_producer","KO"
"29216","9896.86328125","4666.40087890625","D1","4h","double_producer","KO"
"29217","6212.06201171875","1367.14416503906","D1","4h","double_producer","KO"
"29218","3188.69775390625","2939.21484375","D1","4h","double_producer","KO"
"29219","7256.1865234375","3009.18334960938","D1","4h","double_producer","KO"
"29220","4994.32421875","1765.63244628906","D1","4h","double_producer","KO"
"29221","25782.8671875","4336.38232421875","D1","4h","double_producer","KO"
"29222","12208.818359375","1183.92114257812","D1","4h","double_producer","KO"
"29223","7802.23779296875","1444.97644042969","D1","4h","double_producer","KO"
"29224","36615.41015625","81758.609375","D1","4h","double_producer","KO"
"29225","18822.763671875","499.769592285156","D1","4h","double_producer","KO"
"29226","23553.96875","24891.08203125","D1","4h","double_producer","KO"
"29227","4306.193359375","2533.2744140625","D1","4h","double_producer","KO"
"29228","22931.86328125","5309.7421875","D1","4h","double_producer","KO"
"29229","34716.4921875","15598.1455078125","D1","4h","double_producer","KO"
"29230","13361.5537109375","14241.0595703125","D1","4h","double_producer","KO"
"29231","34532.64453125","7502.08642578125","D1","4h","double_producer","KO"
"29232","25604.166015625","4312.8310546875","D1","4h","double_producer","KO"
"29233","9261.6875","5775.95556640625","D1","4h","double_producer","KO"
"29234","8032.478515625","14470.564453125","D1","4h","double_producer","KO"
"29235","13541.0517578125","665.797302246094","D1","4h","double_producer","KO"
"29236","2852.38989257812","2509.43627929688","D1","4h","double_producer","KO"
"29237","24711.205078125","11695.3974609375","D1","4h","double_producer","KO"
"29238","23729.1171875","19046.490234375","D1","4h","double_producer","KO"
"29239","11844.9296875","3244.98388671875","D1","4h","double_producer","KO"
"29240","27490.373046875","2898.21508789062","D1","4h","double_producer","KO"
"29241","15609.28125","1231.29223632812","D1","4h","double_producer","KO"
"29242","22906.267578125","10139.6123046875","D1","4h","double_producer","KO"
"29243","12749.7646484375","36922.1328125","D1","4h","double_producer","KO"
"29244","10676.7158203125","2801.42041015625","D1","4h","double_producer","KO"
"29245","10630.810546875","640.556518554688","D1","4h","double_producer","KO"
"29246","3119.11352539062","521.414794921875","D1","4h","double_producer","KO"
"29247","27612.509765625","885.515502929688","D1","4h","double_producer","KO"
"29248","45440.74609375","4697.5908203125","D1","4h","double_producer","KO"
"29249","78496.8125","100290.65625","D1","4h","double_producer","KO"
"29250","74561.359375","14877.3740234375","D1","4h","double_producer","KO"
"29251","9684.4443359375","4098.6640625","D1","4h","double_producer","KO"
"29252","22392.07421875","14232.189453125","D1","4h","double_producer","KO"
"29253","1750.43688964844","755.095153808594","D1","4h","double_producer","KO"
"29254","30784.107421875","21081.69921875","D1","4h","double_producer","KO"
"29255","20317.27734375","17110.421875","D1","4h","double_producer","KO"
"29256","3650.28002929688","1874.013671875","D1","4h","double_producer","KO"
"29257","31359.2265625","20832.359375","D1","4h","double_producer","KO"
"29258","12850.3291015625","46646.046875","D1","4h","double_producer","KO"
"29259","8318.98828125","2295.69311523438","D1","4h","double_producer","KO"
"29260","12374.86328125","4663.96142578125","D1","4h","double_producer","KO"
"29261","6861.79150390625","982.087097167969","D1","4h","double_producer","KO"
"29262","59454.55859375","49979.84375","D1","4h","double_producer","KO"
"29263","17950.458984375","2503.64672851562","D1","4h","double_producer","KO"
"29264","2049.81372070312","1777.85498046875","D1","4h","double_producer","KO"
"29265","37219.0859375","26051.263671875","D1","4h","double_producer","KO"
"29266","36752.51953125","10483.576171875","D1","4h","double_producer","KO"
"29267","13900.6669921875","1930.70483398438","D1","4h","double_producer","KO"
"29268","64008.296875","48812.7890625","D1","4h","double_producer","KO"
"29269","34833.8359375","3510.76293945312","D1","4h","double_producer","KO"
"29270","14771.08203125","27404.80859375","D1","4h","double_producer","KO"
"29271","4231.0546875","542.098449707031","D1","4h","double_producer","KO"
"29272","26849.77734375","626.296997070312","D1","4h","double_producer","KO"
"29273","12704.3681640625","4282.599609375","D1","4h","double_producer","KO"
"29274","23813.119140625","3331.86767578125","D1","4h","double_producer","KO"
"29275","2498.14965820312","9230.8046875","D1","4h","double_producer","KO"
"29276","32557.169921875","2863.31005859375","D1","4h","double_producer","KO"
"29277","9265.7646484375","532.049194335938","D1","4h","double_producer","KO"
"29278","39820.2890625","7271.7822265625","D1","4h","double_producer","KO"
"29279","63848.60546875","4263.607421875","D1","4h","double_producer","KO"
"29280","8605.9619140625","2967.01586914062","D1","4h","double_producer","KO"
"29281","41187.23828125","60995.18359375","D1","4h","double_producer","KO"
"29282","13369.9072265625","1624.37365722656","D1","4h","double_producer","KO"
