"","IFNG","TNF","Donor","timepoint","quadrant","NA"
"18133","22797.251953125","44009.328125","D2","2h","double_producer","KO"
"18134","1774.85229492188","7838.0068359375","D2","2h","double_producer","KO"
"18135","5252.68017578125","23198.7890625","D2","2h","double_producer","KO"
"18136","6226.23193359375","12131.1240234375","D2","2h","double_producer","KO"
"18137","14576.82421875","8333.75","D2","2h","double_producer","KO"
"18138","3771.67065429688","2884.04077148438","D2","2h","double_producer","KO"
"18139","13790.27734375","18762.44921875","D2","2h","double_producer","KO"
"18140","2672.62646484375","3668.36499023438","D2","2h","double_producer","KO"
"18141","15236.673828125","28128.95703125","D2","2h","double_producer","KO"
"18142","4718.564453125","2428.923828125","D2","2h","double_producer","KO"
"18143","29125.287109375","111620.203125","D2","2h","double_producer","KO"
"18144","19922.185546875","9922.3642578125","D2","2h","double_producer","KO"
"18145","8328.9287109375","33133.3828125","D2","2h","double_producer","KO"
"18146","15494.068359375","2227.14404296875","D2","2h","double_producer","KO"
"18147","2125.0009765625","734.784484863281","D2","2h","double_producer","KO"
"18148","2688.48095703125","24177.310546875","D2","2h","double_producer","KO"
"18149","6985.91650390625","9691.0166015625","D2","2h","double_producer","KO"
"18150","4844.94580078125","20299.671875","D2","2h","double_producer","KO"
"18151","5640.56298828125","61657.78125","D2","2h","double_producer","KO"
"18152","3842.984375","1775.66052246094","D2","2h","double_producer","KO"
"18153","9253.2373046875","16107.943359375","D2","2h","double_producer","KO"
"18154","3757.41723632812","15108.4169921875","D2","2h","double_producer","KO"
"18155","7451.44970703125","39989.1171875","D2","2h","double_producer","KO"
"18156","5314.08251953125","6021.755859375","D2","2h","double_producer","KO"
"18157","6211.4716796875","19235.896484375","D2","2h","double_producer","KO"
"18158","10012.20703125","17783.62109375","D2","2h","double_producer","KO"
"18159","11007.5966796875","52444.34765625","D2","2h","double_producer","KO"
"18160","9086.5859375","13563.2978515625","D2","2h","double_producer","KO"
"18161","1760.18627929688","3581.97729492188","D2","2h","double_producer","KO"
"18162","7477.29150390625","13037.1435546875","D2","2h","double_producer","KO"
"18163","15731.03515625","18060.025390625","D2","2h","double_producer","KO"
"18164","7199.98583984375","61357.24609375","D2","2h","double_producer","KO"
"18165","9137.4873046875","2783.35302734375","D2","2h","double_producer","KO"
"18166","22176.580078125","65621.2421875","D2","2h","double_producer","KO"
"18167","13800.4736328125","37175.50390625","D2","2h","double_producer","KO"
"18168","7655.390625","11346.9072265625","D2","2h","double_producer","KO"
"18169","7938.7216796875","14774.89453125","D2","2h","double_producer","KO"
"18170","8441.818359375","18248.265625","D2","2h","double_producer","KO"
"18171","4248.1962890625","474.587524414062","D2","2h","double_producer","KO"
"18172","5202.6796875","4249.9931640625","D2","2h","double_producer","KO"
"18173","23384.2265625","76114.25","D2","2h","double_producer","KO"
"18174","10787.2294921875","19224.419921875","D2","2h","double_producer","KO"
"18175","19686.275390625","39921.0390625","D2","2h","double_producer","KO"
"18176","4274.9384765625","4283.70849609375","D2","2h","double_producer","KO"
"18177","6205.39013671875","11775.103515625","D2","2h","double_producer","KO"
"18178","13481.716796875","20850.068359375","D2","2h","double_producer","KO"
"18179","4638.02099609375","19389.71484375","D2","2h","double_producer","KO"
"18180","4917.61767578125","22364.083984375","D2","2h","double_producer","KO"
"18181","14966.0263671875","14243.4697265625","D2","2h","double_producer","KO"
"18182","6986.96435546875","5545.25341796875","D2","2h","double_producer","KO"
"18183","19985.70703125","11775.365234375","D2","2h","double_producer","KO"
"18184","17745.56640625","42209.78125","D2","2h","double_producer","KO"
"18185","13536.0693359375","19484.861328125","D2","2h","double_producer","KO"
"18186","2640.44873046875","5855.28857421875","D2","2h","double_producer","KO"
"18187","5510.46630859375","9759.837890625","D2","2h","double_producer","KO"
"18188","6274.52392578125","31697.6484375","D2","2h","double_producer","KO"
"18189","14017.923828125","15289.0234375","D2","2h","double_producer","KO"
"18190","20670.119140625","40504.75390625","D2","2h","double_producer","KO"
"18191","2082.45068359375","6760.40625","D2","2h","double_producer","KO"
"18192","15090.2080078125","39011.76171875","D2","2h","double_producer","KO"
"18193","10152.4765625","3711.85375976562","D2","2h","double_producer","KO"
"18194","9437.005859375","19620.591796875","D2","2h","double_producer","KO"
"18195","12202.6962890625","9189.1171875","D2","2h","double_producer","KO"
"18196","9587.2109375","50681.703125","D2","2h","double_producer","KO"
"18197","15296.681640625","537.546813964844","D2","2h","double_producer","KO"
"18198","6666.9453125","692.938110351562","D2","2h","double_producer","KO"
"18199","5438.16064453125","21556.892578125","D2","2h","double_producer","KO"
"18200","6408.0810546875","3150.18286132812","D2","2h","double_producer","KO"
"18201","13396.5283203125","10799.1494140625","D2","2h","double_producer","KO"
"18202","5192.76611328125","6448.84521484375","D2","2h","double_producer","KO"
"18203","8314.1474609375","19118.388671875","D2","2h","double_producer","KO"
"18204","10535.2548828125","29965.322265625","D2","2h","double_producer","KO"
"18205","10983.5361328125","26843.140625","D2","2h","double_producer","KO"
"18206","13926.9013671875","31957.744140625","D2","2h","double_producer","KO"
"18207","8420.4140625","29226.044921875","D2","2h","double_producer","KO"
"18208","5042.0498046875","10139.6357421875","D2","2h","double_producer","KO"
"18209","6735.9921875","108824.4140625","D2","2h","double_producer","KO"
"18210","15885.4580078125","35411.26953125","D2","2h","double_producer","KO"
"18211","6604.3134765625","32998.5234375","D2","2h","double_producer","KO"
"18212","9438.4462890625","46792.9375","D2","2h","double_producer","KO"
"18213","3377.66748046875","1163.21337890625","D2","2h","double_producer","KO"
"18214","4019.22387695312","3661.54663085938","D2","2h","double_producer","KO"
"18215","3436.90771484375","2133.173828125","D2","2h","double_producer","KO"
"18216","2841.994140625","12449.865234375","D2","2h","double_producer","KO"
"18217","1922.56799316406","1326.68286132812","D2","2h","double_producer","KO"
"18218","9445.62109375","79671.4296875","D2","2h","double_producer","KO"
"18219","9016.4697265625","7736.08935546875","D2","2h","double_producer","KO"
"18220","4359.1376953125","7762.9091796875","D2","2h","double_producer","KO"
"18221","3659.43432617188","55456.44921875","D2","2h","double_producer","KO"
"18222","11673.580078125","28897.42578125","D2","2h","double_producer","KO"
"18223","4117.12841796875","15562.1806640625","D2","2h","double_producer","KO"
"18224","3411.99951171875","4006.51000976562","D2","2h","double_producer","KO"
"18225","18380.306640625","21286.90234375","D2","2h","double_producer","KO"
"18226","23048.302734375","46226.05078125","D2","2h","double_producer","KO"
"18227","3256.771484375","1302.36071777344","D2","2h","double_producer","KO"
"18228","2000.69165039062","14962.8388671875","D2","2h","double_producer","KO"
"18229","7567.29833984375","9437.9833984375","D2","2h","double_producer","KO"
"18230","11239.6689453125","37871.03125","D2","2h","double_producer","KO"
"18231","12053.1689453125","13710.4951171875","D2","2h","double_producer","KO"
"18232","4874.69775390625","2863.53295898438","D2","2h","double_producer","KO"
"18233","4712.35009765625","4548.00732421875","D2","2h","double_producer","KO"
"18234","9449.3857421875","48865.4375","D2","2h","double_producer","KO"
"18235","7834.0205078125","29713.501953125","D2","2h","double_producer","KO"
"18236","4532.63427734375","11830.0341796875","D2","2h","double_producer","KO"
"18237","5210.05517578125","9555.8876953125","D2","2h","double_producer","KO"
"18238","3452.30517578125","12772.259765625","D2","2h","double_producer","KO"
"18239","6485.40576171875","4728.06689453125","D2","2h","double_producer","KO"
"18240","9692.3125","15043.50390625","D2","2h","double_producer","KO"
"18241","13002.2333984375","61741.54296875","D2","2h","double_producer","KO"
"18242","15948.5390625","29240.240234375","D2","2h","double_producer","KO"
"18243","2508.4990234375","799.919921875","D2","2h","double_producer","KO"
"18244","13897.1640625","47542.5234375","D2","2h","double_producer","KO"
"18245","4939.697265625","17503.80859375","D2","2h","double_producer","KO"
"18246","5334.98974609375","15210.3583984375","D2","2h","double_producer","KO"
"18247","1941.69885253906","18143.9609375","D2","2h","double_producer","KO"
"18248","18192.208984375","19708.748046875","D2","2h","double_producer","KO"
"18249","8567.53125","17758.021484375","D2","2h","double_producer","KO"
"18250","8341.5927734375","4988.61328125","D2","2h","double_producer","KO"
"18251","3929.46020507812","5135.59375","D2","2h","double_producer","KO"
"18252","4084.03344726562","2773.99340820312","D2","2h","double_producer","KO"
"18253","4052.8984375","5736.173828125","D2","2h","double_producer","KO"
"18254","3160.6591796875","4610.2626953125","D2","2h","double_producer","KO"
"18255","6281.1787109375","11799.33203125","D2","2h","double_producer","KO"
"18256","4694.818359375","6565.71044921875","D2","2h","double_producer","KO"
"18257","3473.9287109375","526.012756347656","D2","2h","double_producer","KO"
"18258","14083.017578125","9639.626953125","D2","2h","double_producer","KO"
"18259","16081.01953125","30300.763671875","D2","2h","double_producer","KO"
"18260","5137.2880859375","16248.3662109375","D2","2h","double_producer","KO"
"18261","11309.8828125","19712.099609375","D2","2h","double_producer","KO"
"18262","19198.55078125","72486.984375","D2","2h","double_producer","KO"
"18263","5160.41845703125","7685.57177734375","D2","2h","double_producer","KO"
"18264","11635.9140625","24944.810546875","D2","2h","double_producer","KO"
"18265","2693.32861328125","28260.73046875","D2","2h","double_producer","KO"
"18266","33438.578125","131082.765625","D2","2h","double_producer","KO"
"18267","6728.51025390625","1930.30310058594","D2","2h","double_producer","KO"
"18268","13126.62109375","36263.3359375","D2","2h","double_producer","KO"
"18269","5788.5673828125","4319.97509765625","D2","2h","double_producer","KO"
"18270","4250.23486328125","19881.80859375","D2","2h","double_producer","KO"
"18271","6960.02392578125","9168.9052734375","D2","2h","double_producer","KO"
"18272","1593.18151855469","4397.525390625","D2","2h","double_producer","KO"
"18273","16177.158203125","45878.9609375","D2","2h","double_producer","KO"
"18274","9522.2021484375","18712.349609375","D2","2h","double_producer","KO"
"18275","1866.759765625","1314.51208496094","D2","2h","double_producer","KO"
"18276","1691.0009765625","1012.31182861328","D2","2h","double_producer","KO"
"18277","7202.2666015625","2534.98828125","D2","2h","double_producer","KO"
"18278","4408.181640625","6991.77880859375","D2","2h","double_producer","KO"
"18279","9335.9921875","18963.4921875","D2","2h","double_producer","KO"
"18280","6134.353515625","7234.6845703125","D2","2h","double_producer","KO"
"18281","13174.4169921875","61305.171875","D2","2h","double_producer","KO"
"18282","10809.0380859375","23876.904296875","D2","2h","double_producer","KO"
"18283","3546.30883789062","8709.7939453125","D2","2h","double_producer","KO"
"18284","8804.576171875","2262.47680664062","D2","2h","double_producer","KO"
"18285","10904.1748046875","20571.56640625","D2","2h","double_producer","KO"
"18286","11876.572265625","7298.29150390625","D2","2h","double_producer","KO"
"18287","7079.10009765625","4244.8818359375","D2","2h","double_producer","KO"
"18288","2576.67529296875","1087.048828125","D2","2h","double_producer","KO"
"18289","11824.8232421875","3653.63525390625","D2","2h","double_producer","KO"
"18290","8679.568359375","11289.6337890625","D2","2h","double_producer","KO"
"18291","23515.392578125","99428.2265625","D2","2h","double_producer","KO"
"18292","7655.6279296875","8059.126953125","D2","2h","double_producer","KO"
"18293","3941.5986328125","12177.5458984375","D2","2h","double_producer","KO"
"18294","17378.759765625","60576.70703125","D2","2h","double_producer","KO"
"18295","11859.8388671875","28275.701171875","D2","2h","double_producer","KO"
"18296","5110.94287109375","957.80615234375","D2","2h","double_producer","KO"
"18297","4247.177734375","52142.55078125","D2","2h","double_producer","KO"
"18298","6578.6845703125","4218.87548828125","D2","2h","double_producer","KO"
"18299","7091.875","40156.31640625","D2","2h","double_producer","KO"
"18300","6525.02392578125","1029.17065429688","D2","2h","double_producer","KO"
"18301","13993.7373046875","11700.3466796875","D2","2h","double_producer","KO"
"18302","10564.435546875","32350.9140625","D2","2h","double_producer","KO"
"18303","13126.6513671875","10764.947265625","D2","2h","double_producer","KO"
"18304","11412.6474609375","48534.70703125","D2","2h","double_producer","KO"
"18305","16458.44140625","53112.9921875","D2","2h","double_producer","KO"
"18306","3413.66040039062","21725.39453125","D2","2h","double_producer","KO"
"18307","4318.34130859375","1015.78656005859","D2","2h","double_producer","KO"
"18308","20127.869140625","109113.2265625","D2","2h","double_producer","KO"
"18309","17832.263671875","27726.943359375","D2","2h","double_producer","KO"
"18310","14230.9482421875","11449.814453125","D2","2h","double_producer","KO"
"18311","13467.232421875","23770.974609375","D2","2h","double_producer","KO"
"18312","6703.92822265625","24489.513671875","D2","2h","double_producer","KO"
"18313","6458.14306640625","103027.4921875","D2","2h","double_producer","KO"
"18314","4551.70947265625","4642.69775390625","D2","2h","double_producer","KO"
"18315","1611.66650390625","6317.42431640625","D2","2h","double_producer","KO"
"18316","19110.318359375","58939.61328125","D2","2h","double_producer","KO"
"18317","4007.173828125","7211.81787109375","D2","2h","double_producer","KO"
"18318","1685.33422851562","6970.42822265625","D2","2h","double_producer","KO"
"18319","16372.7705078125","64882.41796875","D2","2h","double_producer","KO"
"18320","4416.7744140625","8117.8212890625","D2","2h","double_producer","KO"
"18321","14697.892578125","56853.08984375","D2","2h","double_producer","KO"
"18322","2372.12915039062","2941.7705078125","D2","2h","double_producer","KO"
"18323","3224.83935546875","9861.1650390625","D2","2h","double_producer","KO"
"18324","3416.2548828125","10404.5390625","D2","2h","double_producer","KO"
"18325","2518.8330078125","1553.53955078125","D2","2h","double_producer","KO"
"18326","3459.47387695312","2685.0576171875","D2","2h","double_producer","KO"
"18327","8496.69921875","23751.572265625","D2","2h","double_producer","KO"
"18328","8321.33984375","9086.8564453125","D2","2h","double_producer","KO"
"18329","12312.435546875","111293.96875","D2","2h","double_producer","KO"
"18330","8555.912109375","22002.05078125","D2","2h","double_producer","KO"
"18331","6389.86328125","21447.6875","D2","2h","double_producer","KO"
"18332","4550.2001953125","2591.88989257812","D2","2h","double_producer","KO"
"18333","8030.51416015625","13134.8193359375","D2","2h","double_producer","KO"
"18334","6765.19189453125","66582.375","D2","2h","double_producer","KO"
"18335","24371.166015625","22463.435546875","D2","2h","double_producer","KO"
"18336","10242.119140625","111059.625","D2","2h","double_producer","KO"
"18337","2945.95483398438","707.278686523438","D2","2h","double_producer","KO"
"18338","18356.65234375","88428.9609375","D2","2h","double_producer","KO"
"18339","10094.763671875","30868.310546875","D2","2h","double_producer","KO"
"18340","1640.75061035156","13162.7705078125","D2","2h","double_producer","KO"
"18341","10327.48828125","4463.7802734375","D2","2h","double_producer","KO"
"18342","4125.3310546875","4488.21875","D2","2h","double_producer","KO"
"18343","1746.11938476562","3286.90063476562","D2","2h","double_producer","KO"
"18344","1790.99389648438","4105.5673828125","D2","2h","double_producer","KO"
"18345","18970.51953125","43788.15234375","D2","2h","double_producer","KO"
"18346","15437.4990234375","27427.185546875","D2","2h","double_producer","KO"
"18347","3380.61474609375","10523.5859375","D2","2h","double_producer","KO"
"18348","5450.99853515625","103567.0546875","D2","2h","double_producer","KO"
"18349","12944.7490234375","33835.7578125","D2","2h","double_producer","KO"
"18350","9054.677734375","17388.51171875","D2","2h","double_producer","KO"
"18351","15226.029296875","10515.322265625","D2","2h","double_producer","KO"
"18352","17795.263671875","30781.890625","D2","2h","double_producer","KO"
"18353","2647.14892578125","45789.9296875","D2","2h","double_producer","KO"
"18354","2506.00610351562","938.375","D2","2h","double_producer","KO"
"18355","2437.25903320312","5146.22314453125","D2","2h","double_producer","KO"
"18356","6878.57861328125","15723.814453125","D2","2h","double_producer","KO"
"18357","10460.35546875","4246.66845703125","D2","2h","double_producer","KO"
"18358","1835.03063964844","7996.30810546875","D2","2h","double_producer","KO"
"18359","4808.12646484375","35332.8515625","D2","2h","double_producer","KO"
"18360","13933.0478515625","24990.822265625","D2","2h","double_producer","KO"
"18361","1809.62622070312","114578.203125","D2","2h","double_producer","KO"
"18362","4289.02685546875","4250.27490234375","D2","2h","double_producer","KO"
"18363","17366.015625","9705.916015625","D2","2h","double_producer","KO"
"18364","2329.70922851562","17450.625","D2","2h","double_producer","KO"
"18365","11370.3447265625","19644.576171875","D2","2h","double_producer","KO"
"18366","5553.7763671875","11707.5654296875","D2","2h","double_producer","KO"
"18367","8356.4541015625","18494.658203125","D2","2h","double_producer","KO"
"18368","24530.52734375","8087.63818359375","D2","2h","double_producer","KO"
"18369","6136.62109375","14090.78125","D2","2h","double_producer","KO"
"18370","5438.54541015625","2096.47705078125","D2","2h","double_producer","KO"
"18371","4451.84423828125","31012.583984375","D2","2h","double_producer","KO"
"18372","19947.59375","16435.720703125","D2","2h","double_producer","KO"
"18373","4519.9609375","8687.8603515625","D2","2h","double_producer","KO"
"18374","8650.8447265625","16493.921875","D2","2h","double_producer","KO"
"18375","2196.8955078125","554.12841796875","D2","2h","double_producer","KO"
"18376","4347.666015625","9565.287109375","D2","2h","double_producer","KO"
"18377","8470.953125","3984.646484375","D2","2h","double_producer","KO"
"18378","1862.27331542969","3399.95190429688","D2","2h","double_producer","KO"
"18379","8427.2255859375","4796.146484375","D2","2h","double_producer","KO"
"18380","6915.66845703125","24533.064453125","D2","2h","double_producer","KO"
"18381","7971.146484375","38654.94140625","D2","2h","double_producer","KO"
"18382","7416.99951171875","19298.36328125","D2","2h","double_producer","KO"
"18383","7636.21875","3058.9658203125","D2","2h","double_producer","KO"
"18384","11622.19921875","12182.05078125","D2","2h","double_producer","KO"
"18385","2758.62744140625","582.465576171875","D2","2h","double_producer","KO"
"18386","8241.7099609375","90615.7734375","D2","2h","double_producer","KO"
"18387","3580.63134765625","9778.5908203125","D2","2h","double_producer","KO"
"18388","7499.10546875","19103.560546875","D2","2h","double_producer","KO"
"18389","8464.982421875","8275.4287109375","D2","2h","double_producer","KO"
"18390","8145.92724609375","7275.41064453125","D2","2h","double_producer","KO"
"18391","2000.31408691406","3156.33325195312","D2","2h","double_producer","KO"
"18392","6493.49609375","4189.5712890625","D2","2h","double_producer","KO"
"18393","9822.3544921875","34390.37890625","D2","2h","double_producer","KO"
"18394","8910.287109375","6733.04638671875","D2","2h","double_producer","KO"
"18395","2964.61865234375","6012.06689453125","D2","2h","double_producer","KO"
"18396","1684.46228027344","3652.30200195312","D2","2h","double_producer","KO"
"18397","2927.87963867188","1213.86462402344","D2","2h","double_producer","KO"
"18398","14080.87109375","66190.125","D2","2h","double_producer","KO"
"18399","6112.3466796875","22942.44140625","D2","2h","double_producer","KO"
"18400","4801.666015625","762.668151855469","D2","2h","double_producer","KO"
"18401","12078.9521484375","50848.49609375","D2","2h","double_producer","KO"
"18402","2063.69506835938","13223.970703125","D2","2h","double_producer","KO"
"18403","6996.5859375","5421.1416015625","D2","2h","double_producer","KO"
"18404","6221.361328125","70990.8984375","D2","2h","double_producer","KO"
"18405","6238.94482421875","18253.791015625","D2","2h","double_producer","KO"
"18406","17123.9375","20278.4140625","D2","2h","double_producer","KO"
"18407","26905.291015625","111734.9140625","D2","2h","double_producer","KO"
"18408","16570.515625","36987.41796875","D2","2h","double_producer","KO"
"18409","4819.81298828125","9495.646484375","D2","2h","double_producer","KO"
"18410","8633.53515625","29749.7265625","D2","2h","double_producer","KO"
"18411","10795.9287109375","7799.7763671875","D2","2h","double_producer","KO"
"18412","12007.736328125","29146.203125","D2","2h","double_producer","KO"
"18413","21595.08984375","106200.9765625","D2","2h","double_producer","KO"
"18414","3853.52026367188","13434.4755859375","D2","2h","double_producer","KO"
"18415","5455.3291015625","4416.67236328125","D2","2h","double_producer","KO"
"18416","11375.3232421875","15877.259765625","D2","2h","double_producer","KO"
"18417","3698.44213867188","11012.6513671875","D2","2h","double_producer","KO"
"18418","1810.44104003906","1644.35485839844","D2","2h","double_producer","KO"
"18419","6240.3828125","4872.482421875","D2","2h","double_producer","KO"
"18420","2856.515625","2428.5771484375","D2","2h","double_producer","KO"
"18421","6880.18994140625","5775.98974609375","D2","2h","double_producer","KO"
"18422","4590.587890625","2807.65405273438","D2","2h","double_producer","KO"
"18423","26393.662109375","51670.0703125","D2","2h","double_producer","KO"
"18424","5526.64404296875","1147.50146484375","D2","2h","double_producer","KO"
"18425","7752.15869140625","2914.87866210938","D2","2h","double_producer","KO"
"18426","5679.71240234375","7043.65576171875","D2","2h","double_producer","KO"
"18427","24027.31640625","13536.4130859375","D2","2h","double_producer","KO"
"18428","12426.3115234375","4875.873046875","D2","2h","double_producer","KO"
"18429","2869.18139648438","1743.45861816406","D2","2h","double_producer","KO"
"18430","9575.8291015625","12655.1640625","D2","2h","double_producer","KO"
"18431","11691.5908203125","2516.03637695312","D2","2h","double_producer","KO"
"18432","1838.01611328125","45481.6015625","D2","2h","double_producer","KO"
"18433","2734.265625","9439.5029296875","D2","2h","double_producer","KO"
"18434","2237.78076171875","6167.43017578125","D2","2h","double_producer","KO"
"18435","7466.21484375","1726.51428222656","D2","2h","double_producer","KO"
"18436","6181.49169921875","4336.51611328125","D2","2h","double_producer","KO"
"18437","10039.2685546875","8157.95068359375","D2","2h","double_producer","KO"
"18438","2696.37109375","1439.78930664062","D2","2h","double_producer","KO"
"18439","13705.59765625","19052.947265625","D2","2h","double_producer","KO"
"18440","5143.111328125","17268.107421875","D2","2h","double_producer","KO"
"18441","10552.3896484375","53098.62890625","D2","2h","double_producer","KO"
"18442","9906.6669921875","41087.78125","D2","2h","double_producer","KO"
"18443","2789.533203125","32579.6328125","D2","2h","double_producer","KO"
"18444","14827.9287109375","46951.7578125","D2","2h","double_producer","KO"
"18445","8501.9912109375","40275.8359375","D2","2h","double_producer","KO"
"18446","28114.75","15914.6455078125","D2","2h","double_producer","KO"
"18447","4272.7861328125","4209.81494140625","D2","2h","double_producer","KO"
"18448","14707.9716796875","18495.2734375","D2","2h","double_producer","KO"
"18449","31993.10546875","84195.9296875","D2","2h","double_producer","KO"
"18450","11206.494140625","24739.302734375","D2","2h","double_producer","KO"
"18451","16409.748046875","58867.41796875","D2","2h","double_producer","KO"
"18452","9468.513671875","5181.65185546875","D2","2h","double_producer","KO"
"18453","1899.61633300781","2232.39624023438","D2","2h","double_producer","KO"
"18454","7402.58984375","16299.0966796875","D2","2h","double_producer","KO"
"18455","1651.07287597656","4113.13330078125","D2","2h","double_producer","KO"
"18456","21849.21875","72146.5625","D2","2h","double_producer","KO"
"18457","9077.1767578125","15938.1123046875","D2","2h","double_producer","KO"
"18458","1644.08312988281","44181.53515625","D2","2h","double_producer","KO"
"18459","4125.3525390625","1675.05029296875","D2","2h","double_producer","KO"
"18460","7870.27099609375","11061.86328125","D2","2h","double_producer","KO"
"18461","5188.32763671875","7888.42041015625","D2","2h","double_producer","KO"
"18462","8790.517578125","17892.56640625","D2","2h","double_producer","KO"
"18463","4391.783203125","19380.9921875","D2","2h","double_producer","KO"
"18464","1932.63488769531","16464.21484375","D2","2h","double_producer","KO"
"18465","10325.0546875","51589.859375","D2","2h","double_producer","KO"
"18466","6422.72021484375","7867.3623046875","D2","2h","double_producer","KO"
"18467","10906.7724609375","47176.421875","D2","2h","double_producer","KO"
"18468","9163.0830078125","21379.833984375","D2","2h","double_producer","KO"
"18469","3110.01342773438","8150.2353515625","D2","2h","double_producer","KO"
"18470","3093.7158203125","1640.30651855469","D2","2h","double_producer","KO"
"18471","3098.68872070312","18432.59375","D2","2h","double_producer","KO"
"18472","18538.912109375","28380.056640625","D2","2h","double_producer","KO"
"18473","9475.697265625","9781.9580078125","D2","2h","double_producer","KO"
"18474","23924.484375","31705.580078125","D2","2h","double_producer","KO"
"18475","7662.60009765625","13001.3740234375","D2","2h","double_producer","KO"
"18476","3865.76000976562","35854.6171875","D2","2h","double_producer","KO"
"18477","7001.634765625","54747.296875","D2","2h","double_producer","KO"
"18478","10012.1953125","53731.19140625","D2","2h","double_producer","KO"
"18479","16682.90234375","103289.2890625","D2","2h","double_producer","KO"
"18480","13065.0849609375","13477.33203125","D2","2h","double_producer","KO"
"18481","4625.47900390625","15584.8662109375","D2","2h","double_producer","KO"
"18482","16690.353515625","6166.14111328125","D2","2h","double_producer","KO"
"18483","9753.732421875","35488.73828125","D2","2h","double_producer","KO"
"18484","4839.783203125","7109.70654296875","D2","2h","double_producer","KO"
"18485","15802.0576171875","54287.98828125","D2","2h","double_producer","KO"
"18486","15810.1787109375","34420.67578125","D2","2h","double_producer","KO"
"18487","7862.1904296875","66350.7890625","D2","2h","double_producer","KO"
"18488","1672.1005859375","6364.70703125","D2","2h","double_producer","KO"
"18489","3527.50830078125","5028.7578125","D2","2h","double_producer","KO"
"18490","6686.8046875","8735.681640625","D2","2h","double_producer","KO"
"18491","17433.931640625","51571.87890625","D2","2h","double_producer","KO"
"18492","4250.08837890625","15386.4453125","D2","2h","double_producer","KO"
"18493","19288.9375","49330.66015625","D2","2h","double_producer","KO"
"18494","2616.775390625","62894.6171875","D2","2h","double_producer","KO"
"18495","6106.98779296875","7558.93115234375","D2","2h","double_producer","KO"
"18496","2330.07177734375","3167.81030273438","D2","2h","double_producer","KO"
"18497","3995.68969726562","10709.080078125","D2","2h","double_producer","KO"
"18498","4349.2509765625","1302.97119140625","D2","2h","double_producer","KO"
"18499","12570.955078125","8521.1669921875","D2","2h","double_producer","KO"
"18500","2105.00537109375","21692.6484375","D2","2h","double_producer","KO"
"18501","7557.212890625","10939.333984375","D2","2h","double_producer","KO"
"18502","8370.322265625","16633.341796875","D2","2h","double_producer","KO"
"18503","10754.4541015625","54200.9609375","D2","2h","double_producer","KO"
"18504","4447.86181640625","4120.35302734375","D2","2h","double_producer","KO"
"18505","3343.90234375","9512.5703125","D2","2h","double_producer","KO"
"18506","12428.0498046875","80273.6328125","D2","2h","double_producer","KO"
"18507","2517.9580078125","33137.8515625","D2","2h","double_producer","KO"
"18508","2090.17578125","27731.140625","D2","2h","double_producer","KO"
"18509","2803.68701171875","3104.55908203125","D2","2h","double_producer","KO"
"18510","7459.3125","19849.8046875","D2","2h","double_producer","KO"
"18511","9881.3427734375","43152.16796875","D2","2h","double_producer","KO"
"18512","9288.61328125","50211.390625","D2","2h","double_producer","KO"
"18513","11705.9736328125","17234.798828125","D2","2h","double_producer","KO"
"18514","1803.79138183594","789.978454589844","D2","2h","double_producer","KO"
"18515","7201.048828125","25090.115234375","D2","2h","double_producer","KO"
"18516","9901.12890625","548.316223144531","D2","2h","double_producer","KO"
"18517","13096.4169921875","69344.7578125","D2","2h","double_producer","KO"
"18518","4986.99462890625","7852.56298828125","D2","2h","double_producer","KO"
"18519","2474.92822265625","3493.50268554688","D2","2h","double_producer","KO"
"18520","9148.890625","8988.30859375","D2","2h","double_producer","KO"
"18521","3176.69921875","910.237976074219","D2","2h","double_producer","KO"
"18522","18045.2421875","44840.94921875","D2","2h","double_producer","KO"
"18523","1861.16064453125","1810.15686035156","D2","2h","double_producer","KO"
"18524","16478.080078125","28830.701171875","D2","2h","double_producer","KO"
"18525","1681.76330566406","4240.06689453125","D2","2h","double_producer","KO"
"18526","16239.640625","21944.662109375","D2","2h","double_producer","KO"
"18527","7760.26318359375","6862.841796875","D2","2h","double_producer","KO"
"18528","8683.2490234375","4684.076171875","D2","2h","double_producer","KO"
"18529","12670.66796875","48781.3515625","D2","2h","double_producer","KO"
"18530","1973.45007324219","8013.0751953125","D2","2h","double_producer","KO"
"18531","3660.43701171875","17329.640625","D2","2h","double_producer","KO"
"18532","7410.85888671875","41542.3515625","D2","2h","double_producer","KO"
"18533","6641.5048828125","3753.28173828125","D2","2h","double_producer","KO"
"18534","2308.04370117188","10081.9326171875","D2","2h","double_producer","KO"
"18535","5351.72705078125","5777.75634765625","D2","2h","double_producer","KO"
"18536","14847.8505859375","44239.1875","D2","2h","double_producer","KO"
"18537","12766.2705078125","5800.2578125","D2","2h","double_producer","KO"
"18538","19791.29296875","34175.83203125","D2","2h","double_producer","KO"
"18539","2758.34423828125","9244.7275390625","D2","2h","double_producer","KO"
"18540","3325.15649414062","2099.74560546875","D2","2h","double_producer","KO"
"18541","11725.751953125","52861.44921875","D2","2h","double_producer","KO"
"18542","6514.0029296875","68163.65625","D2","2h","double_producer","KO"
"18543","1854.3857421875","1220.83410644531","D2","2h","double_producer","KO"
"18544","10067.154296875","34734.7578125","D2","2h","double_producer","KO"
"18545","4113.08837890625","15230.0087890625","D2","2h","double_producer","KO"
