"","ID","N_nascent_Ts_1","N_nascent_Ts_2"
"2367","D1_6HCD3CD28_01_Cell_CP_119_TNF",3,NA
"2368","D1_6HCD3CD28_01_Cell_CP_12_TNF",NA,NA
"2369","D1_6HCD3CD28_01_Cell_CP_121_TNF",NA,NA
"2370","D1_6HCD3CD28_01_Cell_CP_123_TNF",NA,NA
"2371","D1_6HCD3CD28_01_Cell_CP_124_TNF",NA,NA
"2372","D1_6HCD3CD28_01_Cell_CP_125_TNF",NA,NA
"2373","D1_6HCD3CD28_01_Cell_CP_126_TNF",NA,NA
"2374","D1_6HCD3CD28_01_Cell_CP_128_TNF",NA,NA
"2375","D1_6HCD3CD28_01_Cell_CP_129_TNF",NA,NA
"2376","D1_6HCD3CD28_01_Cell_CP_130_TNF",NA,NA
"2377","D1_6HCD3CD28_01_Cell_CP_131_TNF",NA,NA
"2378","D1_6HCD3CD28_01_Cell_CP_132_TNF",NA,NA
"2379","D1_6HCD3CD28_01_Cell_CP_135_TNF",NA,NA
"2380","D1_6HCD3CD28_01_Cell_CP_136_TNF",NA,NA
"2381","D1_6HCD3CD28_01_Cell_CP_137_TNF",NA,NA
"2382","D1_6HCD3CD28_01_Cell_CP_138_TNF",NA,NA
"2383","D1_6HCD3CD28_01_Cell_CP_14_TNF",NA,NA
"2384","D1_6HCD3CD28_01_Cell_CP_140_TNF",NA,NA
"2385","D1_6HCD3CD28_01_Cell_CP_141_TNF",NA,NA
"2386","D1_6HCD3CD28_01_Cell_CP_142_TNF",NA,NA
"2387","D1_6HCD3CD28_01_Cell_CP_144_TNF",NA,NA
"2388","D1_6HCD3CD28_01_Cell_CP_145_TNF",NA,NA
"2389","D1_6HCD3CD28_01_Cell_CP_146_TNF",NA,NA
"2390","D1_6HCD3CD28_01_Cell_CP_147_TNF",NA,NA
"2391","D1_6HCD3CD28_01_Cell_CP_148_TNF",NA,NA
"2392","D1_6HCD3CD28_01_Cell_CP_149_TNF",NA,NA
"2393","D1_6HCD3CD28_01_Cell_CP_15_TNF",NA,NA
"2394","D1_6HCD3CD28_01_Cell_CP_150_TNF",NA,NA
"2395","D1_6HCD3CD28_01_Cell_CP_16_TNF",NA,NA
"2396","D1_6HCD3CD28_01_Cell_CP_17_TNF",NA,NA
"2397","D1_6HCD3CD28_01_Cell_CP_18_TNF",NA,NA
"2398","D1_6HCD3CD28_01_Cell_CP_21_TNF",NA,NA
"2399","D1_6HCD3CD28_01_Cell_CP_22_TNF",NA,NA
"2400","D1_6HCD3CD28_01_Cell_CP_23_TNF",NA,NA
"2401","D1_6HCD3CD28_01_Cell_CP_25_TNF",NA,NA
"2402","D1_6HCD3CD28_01_Cell_CP_26_TNF",NA,NA
"2403","D1_6HCD3CD28_01_Cell_CP_27_TNF",NA,NA
"2404","D1_6HCD3CD28_01_Cell_CP_28_TNF",NA,NA
"2405","D1_6HCD3CD28_01_Cell_CP_29_TNF",NA,NA
"2406","D1_6HCD3CD28_01_Cell_CP_30_TNF",NA,NA
"2407","D1_6HCD3CD28_01_Cell_CP_31_TNF",NA,NA
"2408","D1_6HCD3CD28_01_Cell_CP_32_TNF",NA,NA
"2409","D1_6HCD3CD28_01_Cell_CP_33_TNF",NA,NA
"2410","D1_6HCD3CD28_01_Cell_CP_34_TNF",NA,NA
"2411","D1_6HCD3CD28_01_Cell_CP_35_TNF",3,NA
"2412","D1_6HCD3CD28_01_Cell_CP_36_TNF",NA,NA
"2413","D1_6HCD3CD28_01_Cell_CP_37_TNF",NA,NA
"2414","D1_6HCD3CD28_01_Cell_CP_39_TNF",NA,NA
"2415","D1_6HCD3CD28_01_Cell_CP_40_TNF",NA,NA
"2416","D1_6HCD3CD28_01_Cell_CP_41_TNF",NA,NA
"2417","D1_6HCD3CD28_01_Cell_CP_42_TNF",NA,NA
"2418","D1_6HCD3CD28_01_Cell_CP_43_TNF",NA,NA
"2419","D1_6HCD3CD28_01_Cell_CP_44_TNF",NA,NA
"2420","D1_6HCD3CD28_01_Cell_CP_45_TNF",NA,NA
"2421","D1_6HCD3CD28_01_Cell_CP_47_TNF",NA,NA
"2422","D1_6HCD3CD28_01_Cell_CP_48_TNF",NA,NA
"2423","D1_6HCD3CD28_01_Cell_CP_49_TNF",NA,NA
"2424","D1_6HCD3CD28_01_Cell_CP_50_TNF",NA,NA
"2425","D1_6HCD3CD28_01_Cell_CP_51_TNF",NA,NA
"2426","D1_6HCD3CD28_01_Cell_CP_52_TNF",NA,NA
"2427","D1_6HCD3CD28_01_Cell_CP_54_TNF",NA,NA
"2428","D1_6HCD3CD28_01_Cell_CP_55_TNF",NA,NA
"2429","D1_6HCD3CD28_01_Cell_CP_56_TNF",NA,NA
"2430","D1_6HCD3CD28_01_Cell_CP_57_TNF",NA,NA
"2431","D1_6HCD3CD28_01_Cell_CP_60_TNF",NA,NA
"2432","D1_6HCD3CD28_01_Cell_CP_61_TNF",NA,NA
"2433","D1_6HCD3CD28_01_Cell_CP_63_TNF",NA,NA
"2434","D1_6HCD3CD28_01_Cell_CP_64_TNF",NA,NA
"2435","D1_6HCD3CD28_01_Cell_CP_65_TNF",NA,NA
"2436","D1_6HCD3CD28_01_Cell_CP_66_TNF",NA,NA
"2437","D1_6HCD3CD28_01_Cell_CP_68_TNF",NA,NA
"2438","D1_6HCD3CD28_01_Cell_CP_69_TNF",NA,NA
"2439","D1_6HCD3CD28_01_Cell_CP_7_TNF",NA,NA
"2440","D1_6HCD3CD28_01_Cell_CP_70_TNF",NA,NA
"2441","D1_6HCD3CD28_01_Cell_CP_71_TNF",NA,NA
"2442","D1_6HCD3CD28_01_Cell_CP_73_TNF",2,NA
"2443","D1_6HCD3CD28_01_Cell_CP_74_TNF",NA,NA
"2444","D1_6HCD3CD28_01_Cell_CP_76_TNF",NA,NA
"2445","D1_6HCD3CD28_01_Cell_CP_77_TNF",NA,NA
"2446","D1_6HCD3CD28_01_Cell_CP_78_TNF",NA,NA
"2447","D1_6HCD3CD28_01_Cell_CP_79_TNF",NA,NA
"2448","D1_6HCD3CD28_01_Cell_CP_8_TNF",NA,NA
"2449","D1_6HCD3CD28_01_Cell_CP_80_TNF",NA,NA
"2450","D1_6HCD3CD28_01_Cell_CP_82_TNF",NA,NA
"2451","D1_6HCD3CD28_01_Cell_CP_83_TNF",NA,NA
"2452","D1_6HCD3CD28_01_Cell_CP_85_TNF",NA,NA
"2453","D1_6HCD3CD28_01_Cell_CP_86_TNF",NA,NA
"2454","D1_6HCD3CD28_01_Cell_CP_87_TNF",NA,NA
"2455","D1_6HCD3CD28_01_Cell_CP_88_TNF",NA,NA
"2456","D1_6HCD3CD28_01_Cell_CP_9_TNF",NA,NA
"2457","D1_6HCD3CD28_01_Cell_CP_90_TNF",NA,NA
"2458","D1_6HCD3CD28_01_Cell_CP_91_TNF",NA,NA
"2459","D1_6HCD3CD28_01_Cell_CP_93_TNF",NA,NA
"2460","D1_6HCD3CD28_01_Cell_CP_94_TNF",NA,NA
"2461","D1_6HCD3CD28_01_Cell_CP_95_TNF",NA,NA
"2462","D1_6HCD3CD28_01_Cell_CP_96_TNF",NA,NA
"2463","D1_6HCD3CD28_01_Cell_CP_97_TNF",NA,NA
"2464","D1_6HCD3CD28_01_Cell_CP_98_TNF",NA,NA
"2465","D1_6HCD3CD28_01_Cell_CP_99_TNF",NA,NA
"2466","D1_6HCD3CD28_02_Cell_CP_10_TNF",NA,NA
"2467","D1_6HCD3CD28_02_Cell_CP_100_TNF",NA,NA
"2468","D1_6HCD3CD28_02_Cell_CP_101_TNF",NA,NA
"2469","D1_6HCD3CD28_02_Cell_CP_102_TNF",NA,NA
"2470","D1_6HCD3CD28_02_Cell_CP_103_TNF",NA,NA
"2471","D1_6HCD3CD28_02_Cell_CP_104_TNF",NA,NA
"2472","D1_6HCD3CD28_02_Cell_CP_107_TNF",NA,NA
"2473","D1_6HCD3CD28_02_Cell_CP_108_TNF",NA,NA
"2474","D1_6HCD3CD28_02_Cell_CP_109_TNF",NA,NA
"2475","D1_6HCD3CD28_02_Cell_CP_11_TNF",NA,NA
"2476","D1_6HCD3CD28_02_Cell_CP_110_TNF",NA,NA
"2477","D1_6HCD3CD28_02_Cell_CP_111_TNF",NA,NA
"2478","D1_6HCD3CD28_02_Cell_CP_112_TNF",NA,NA
"2479","D1_6HCD3CD28_02_Cell_CP_113_TNF",NA,NA
"2480","D1_6HCD3CD28_02_Cell_CP_115_TNF",NA,NA
"2481","D1_6HCD3CD28_02_Cell_CP_116_TNF",NA,NA
"2482","D1_6HCD3CD28_02_Cell_CP_117_TNF",NA,NA
"2483","D1_6HCD3CD28_02_Cell_CP_118_TNF",NA,NA
"2484","D1_6HCD3CD28_02_Cell_CP_12_TNF",NA,NA
"2485","D1_6HCD3CD28_02_Cell_CP_120_TNF",NA,NA
"2486","D1_6HCD3CD28_02_Cell_CP_121_TNF",NA,NA
"2487","D1_6HCD3CD28_02_Cell_CP_122_TNF",NA,NA
"2488","D1_6HCD3CD28_02_Cell_CP_123_TNF",NA,NA
"2489","D1_6HCD3CD28_02_Cell_CP_124_TNF",NA,NA
"2490","D1_6HCD3CD28_02_Cell_CP_125_TNF",NA,NA
"2491","D1_6HCD3CD28_02_Cell_CP_128_TNF",NA,NA
"2492","D1_6HCD3CD28_02_Cell_CP_13_TNF",NA,NA
"2493","D1_6HCD3CD28_02_Cell_CP_130_TNF",NA,NA
"2494","D1_6HCD3CD28_02_Cell_CP_131_TNF",NA,NA
"2495","D1_6HCD3CD28_02_Cell_CP_132_TNF",NA,NA
"2496","D1_6HCD3CD28_02_Cell_CP_133_TNF",NA,NA
"2497","D1_6HCD3CD28_02_Cell_CP_134_TNF",NA,NA
"2498","D1_6HCD3CD28_02_Cell_CP_135_TNF",NA,NA
"2499","D1_6HCD3CD28_02_Cell_CP_137_TNF",NA,NA
"2500","D1_6HCD3CD28_02_Cell_CP_138_TNF",NA,NA
"2501","D1_6HCD3CD28_02_Cell_CP_14_TNF",NA,NA
"2502","D1_6HCD3CD28_02_Cell_CP_140_TNF",NA,NA
"2503","D1_6HCD3CD28_02_Cell_CP_141_TNF",NA,NA
"2504","D1_6HCD3CD28_02_Cell_CP_142_TNF",NA,NA
"2505","D1_6HCD3CD28_02_Cell_CP_143_TNF",NA,NA
"2506","D1_6HCD3CD28_02_Cell_CP_144_TNF",NA,NA
"2507","D1_6HCD3CD28_02_Cell_CP_145_TNF",NA,NA
"2508","D1_6HCD3CD28_02_Cell_CP_146_TNF",NA,NA
"2509","D1_6HCD3CD28_02_Cell_CP_147_TNF",NA,NA
"2510","D1_6HCD3CD28_02_Cell_CP_148_TNF",NA,NA
"2511","D1_6HCD3CD28_02_Cell_CP_149_TNF",NA,NA
"2512","D1_6HCD3CD28_02_Cell_CP_15_TNF",NA,NA
"2513","D1_6HCD3CD28_02_Cell_CP_150_TNF",NA,NA
"2514","D1_6HCD3CD28_02_Cell_CP_151_TNF",NA,NA
"2515","D1_6HCD3CD28_02_Cell_CP_152_TNF",NA,NA
"2516","D1_6HCD3CD28_02_Cell_CP_153_TNF",NA,NA
"2517","D1_6HCD3CD28_02_Cell_CP_154_TNF",NA,NA
"2518","D1_6HCD3CD28_02_Cell_CP_155_TNF",NA,NA
"2519","D1_6HCD3CD28_02_Cell_CP_156_TNF",NA,NA
"2520","D1_6HCD3CD28_02_Cell_CP_158_TNF",NA,NA
"2521","D1_6HCD3CD28_02_Cell_CP_159_TNF",NA,NA
"2522","D1_6HCD3CD28_02_Cell_CP_16_TNF",NA,NA
"2523","D1_6HCD3CD28_02_Cell_CP_17_TNF",NA,NA
"2524","D1_6HCD3CD28_02_Cell_CP_18_TNF",NA,NA
"2525","D1_6HCD3CD28_02_Cell_CP_19_TNF",NA,NA
"2526","D1_6HCD3CD28_02_Cell_CP_20_TNF",NA,NA
"2527","D1_6HCD3CD28_02_Cell_CP_22_TNF",NA,NA
"2528","D1_6HCD3CD28_02_Cell_CP_23_TNF",NA,NA
"2529","D1_6HCD3CD28_02_Cell_CP_24_TNF",3,NA
"2530","D1_6HCD3CD28_02_Cell_CP_26_TNF",NA,NA
"2531","D1_6HCD3CD28_02_Cell_CP_27_TNF",NA,NA
"2532","D1_6HCD3CD28_02_Cell_CP_29_TNF",NA,NA
"2533","D1_6HCD3CD28_02_Cell_CP_30_TNF",NA,NA
"2534","D1_6HCD3CD28_02_Cell_CP_31_TNF",NA,NA
"2535","D1_6HCD3CD28_02_Cell_CP_32_TNF",NA,NA
"2536","D1_6HCD3CD28_02_Cell_CP_33_TNF",NA,NA
"2537","D1_6HCD3CD28_02_Cell_CP_35_TNF",NA,NA
"2538","D1_6HCD3CD28_02_Cell_CP_36_TNF",NA,NA
"2539","D1_6HCD3CD28_02_Cell_CP_37_TNF",NA,NA
"2540","D1_6HCD3CD28_02_Cell_CP_38_TNF",NA,NA
"2541","D1_6HCD3CD28_02_Cell_CP_40_TNF",NA,NA
"2542","D1_6HCD3CD28_02_Cell_CP_41_TNF",NA,NA
"2543","D1_6HCD3CD28_02_Cell_CP_42_TNF",NA,NA
"2544","D1_6HCD3CD28_02_Cell_CP_44_TNF",NA,NA
"2545","D1_6HCD3CD28_02_Cell_CP_45_TNF",NA,NA
"2546","D1_6HCD3CD28_02_Cell_CP_46_TNF",NA,NA
"2547","D1_6HCD3CD28_02_Cell_CP_47_TNF",NA,NA
"2548","D1_6HCD3CD28_02_Cell_CP_48_TNF",NA,NA
"2549","D1_6HCD3CD28_02_Cell_CP_49_TNF",NA,NA
"2550","D1_6HCD3CD28_02_Cell_CP_50_TNF",NA,NA
"2551","D1_6HCD3CD28_02_Cell_CP_51_TNF",22,13
"2552","D1_6HCD3CD28_02_Cell_CP_53_TNF",NA,NA
"2553","D1_6HCD3CD28_02_Cell_CP_54_TNF",NA,NA
"2554","D1_6HCD3CD28_02_Cell_CP_55_TNF",NA,NA
"2555","D1_6HCD3CD28_02_Cell_CP_56_TNF",NA,NA
"2556","D1_6HCD3CD28_02_Cell_CP_59_TNF",NA,NA
"2557","D1_6HCD3CD28_02_Cell_CP_60_TNF",NA,NA
"2558","D1_6HCD3CD28_02_Cell_CP_61_TNF",NA,NA
"2559","D1_6HCD3CD28_02_Cell_CP_62_TNF",NA,NA
"2560","D1_6HCD3CD28_02_Cell_CP_64_TNF",NA,NA
"2561","D1_6HCD3CD28_02_Cell_CP_65_TNF",NA,NA
"2562","D1_6HCD3CD28_02_Cell_CP_66_TNF",NA,NA
"2563","D1_6HCD3CD28_02_Cell_CP_67_TNF",NA,NA
"2564","D1_6HCD3CD28_02_Cell_CP_68_TNF",NA,NA
"2565","D1_6HCD3CD28_02_Cell_CP_69_TNF",NA,NA
"2566","D1_6HCD3CD28_02_Cell_CP_70_TNF",6,NA
"2567","D1_6HCD3CD28_02_Cell_CP_72_TNF",NA,NA
"2568","D1_6HCD3CD28_02_Cell_CP_73_TNF",NA,NA
"2569","D1_6HCD3CD28_02_Cell_CP_74_TNF",NA,NA
"2570","D1_6HCD3CD28_02_Cell_CP_75_TNF",NA,NA
"2571","D1_6HCD3CD28_02_Cell_CP_76_TNF",NA,NA
"2572","D1_6HCD3CD28_02_Cell_CP_77_TNF",NA,NA
"2573","D1_6HCD3CD28_02_Cell_CP_79_TNF",NA,NA
"2574","D1_6HCD3CD28_02_Cell_CP_80_TNF",2,NA
"2575","D1_6HCD3CD28_02_Cell_CP_81_TNF",NA,NA
"2576","D1_6HCD3CD28_02_Cell_CP_84_TNF",NA,NA
"2577","D1_6HCD3CD28_02_Cell_CP_86_TNF",NA,NA
"2578","D1_6HCD3CD28_02_Cell_CP_87_TNF",6,NA
"2579","D1_6HCD3CD28_02_Cell_CP_88_TNF",NA,NA
"2580","D1_6HCD3CD28_02_Cell_CP_9_TNF",NA,NA
"2581","D1_6HCD3CD28_02_Cell_CP_91_TNF",NA,NA
"2582","D1_6HCD3CD28_02_Cell_CP_93_TNF",NA,NA
"2583","D1_6HCD3CD28_02_Cell_CP_94_TNF",NA,NA
"2584","D1_6HCD3CD28_02_Cell_CP_95_TNF",NA,NA
"2585","D1_6HCD3CD28_02_Cell_CP_96_TNF",NA,NA
"2586","D1_6HCD3CD28_02_Cell_CP_98_TNF",NA,NA
"2587","D1_6HCD3CD28_02_Cell_CP_99_TNF",NA,NA
"2588","D1_6HCD3CD28_03_Cell_CP_10_TNF",NA,NA
"2589","D1_6HCD3CD28_03_Cell_CP_100_TNF",NA,NA
"2590","D1_6HCD3CD28_03_Cell_CP_101_TNF",NA,NA
"2591","D1_6HCD3CD28_03_Cell_CP_102_TNF",NA,NA
"2592","D1_6HCD3CD28_03_Cell_CP_103_TNF",2,NA
"2593","D1_6HCD3CD28_03_Cell_CP_104_TNF",NA,NA
"2594","D1_6HCD3CD28_03_Cell_CP_105_TNF",NA,NA
"2595","D1_6HCD3CD28_03_Cell_CP_106_TNF",NA,NA
"2596","D1_6HCD3CD28_03_Cell_CP_109_TNF",NA,NA
"2597","D1_6HCD3CD28_03_Cell_CP_11_TNF",NA,NA
"2598","D1_6HCD3CD28_03_Cell_CP_110_TNF",NA,NA
"2599","D1_6HCD3CD28_03_Cell_CP_112_TNF",NA,NA
"2600","D1_6HCD3CD28_03_Cell_CP_113_TNF",NA,NA
"2601","D1_6HCD3CD28_03_Cell_CP_114_TNF",NA,NA
"2602","D1_6HCD3CD28_03_Cell_CP_115_TNF",NA,NA
"2603","D1_6HCD3CD28_03_Cell_CP_116_TNF",NA,NA
"2604","D1_6HCD3CD28_03_Cell_CP_117_TNF",NA,NA
"2605","D1_6HCD3CD28_03_Cell_CP_119_TNF",NA,NA
"2606","D1_6HCD3CD28_03_Cell_CP_12_TNF",NA,NA
"2607","D1_6HCD3CD28_03_Cell_CP_120_TNF",NA,NA
"2608","D1_6HCD3CD28_03_Cell_CP_122_TNF",NA,NA
"2609","D1_6HCD3CD28_03_Cell_CP_123_TNF",NA,NA
"2610","D1_6HCD3CD28_03_Cell_CP_125_TNF",NA,NA
"2611","D1_6HCD3CD28_03_Cell_CP_126_TNF",NA,NA
"2612","D1_6HCD3CD28_03_Cell_CP_127_TNF",NA,NA
"2613","D1_6HCD3CD28_03_Cell_CP_128_TNF",NA,NA
"2614","D1_6HCD3CD28_03_Cell_CP_129_TNF",NA,NA
"2615","D1_6HCD3CD28_03_Cell_CP_13_TNF",NA,NA
"2616","D1_6HCD3CD28_03_Cell_CP_130_TNF",NA,NA
"2617","D1_6HCD3CD28_03_Cell_CP_132_TNF",NA,NA
"2618","D1_6HCD3CD28_03_Cell_CP_134_TNF",NA,NA
"2619","D1_6HCD3CD28_03_Cell_CP_135_TNF",NA,NA
"2620","D1_6HCD3CD28_03_Cell_CP_136_TNF",NA,NA
"2621","D1_6HCD3CD28_03_Cell_CP_137_TNF",NA,NA
"2622","D1_6HCD3CD28_03_Cell_CP_138_TNF",NA,NA
"2623","D1_6HCD3CD28_03_Cell_CP_139_TNF",NA,NA
"2624","D1_6HCD3CD28_03_Cell_CP_14_TNF",NA,NA
"2625","D1_6HCD3CD28_03_Cell_CP_140_TNF",NA,NA
"2626","D1_6HCD3CD28_03_Cell_CP_141_TNF",NA,NA
"2627","D1_6HCD3CD28_03_Cell_CP_142_TNF",NA,NA
"2628","D1_6HCD3CD28_03_Cell_CP_143_TNF",NA,NA
"2629","D1_6HCD3CD28_03_Cell_CP_144_TNF",NA,NA
"2630","D1_6HCD3CD28_03_Cell_CP_145_TNF",NA,NA
"2631","D1_6HCD3CD28_03_Cell_CP_146_TNF",NA,NA
"2632","D1_6HCD3CD28_03_Cell_CP_147_TNF",NA,NA
"2633","D1_6HCD3CD28_03_Cell_CP_16_TNF",NA,NA
"2634","D1_6HCD3CD28_03_Cell_CP_17_TNF",NA,NA
"2635","D1_6HCD3CD28_03_Cell_CP_18_TNF",NA,NA
"2636","D1_6HCD3CD28_03_Cell_CP_20_TNF",NA,NA
"2637","D1_6HCD3CD28_03_Cell_CP_21_TNF",NA,NA
"2638","D1_6HCD3CD28_03_Cell_CP_22_TNF",NA,NA
"2639","D1_6HCD3CD28_03_Cell_CP_23_TNF",NA,NA
"2640","D1_6HCD3CD28_03_Cell_CP_24_TNF",NA,NA
"2641","D1_6HCD3CD28_03_Cell_CP_26_TNF",NA,NA
"2642","D1_6HCD3CD28_03_Cell_CP_27_TNF",NA,NA
"2643","D1_6HCD3CD28_03_Cell_CP_28_TNF",NA,NA
"2644","D1_6HCD3CD28_03_Cell_CP_29_TNF",NA,NA
"2645","D1_6HCD3CD28_03_Cell_CP_30_TNF",NA,NA
"2646","D1_6HCD3CD28_03_Cell_CP_31_TNF",NA,NA
"2647","D1_6HCD3CD28_03_Cell_CP_32_TNF",NA,NA
"2648","D1_6HCD3CD28_03_Cell_CP_34_TNF",NA,NA
"2649","D1_6HCD3CD28_03_Cell_CP_35_TNF",NA,NA
"2650","D1_6HCD3CD28_03_Cell_CP_36_TNF",NA,NA
"2651","D1_6HCD3CD28_03_Cell_CP_37_TNF",NA,NA
"2652","D1_6HCD3CD28_03_Cell_CP_38_TNF",NA,NA
"2653","D1_6HCD3CD28_03_Cell_CP_39_TNF",NA,NA
"2654","D1_6HCD3CD28_03_Cell_CP_40_TNF",NA,NA
"2655","D1_6HCD3CD28_03_Cell_CP_41_TNF",NA,NA
"2656","D1_6HCD3CD28_03_Cell_CP_42_TNF",NA,NA
"2657","D1_6HCD3CD28_03_Cell_CP_43_TNF",NA,NA
"2658","D1_6HCD3CD28_03_Cell_CP_44_TNF",NA,NA
"2659","D1_6HCD3CD28_03_Cell_CP_45_TNF",NA,NA
"2660","D1_6HCD3CD28_03_Cell_CP_47_TNF",NA,NA
"2661","D1_6HCD3CD28_03_Cell_CP_49_TNF",NA,NA
"2662","D1_6HCD3CD28_03_Cell_CP_50_TNF",NA,NA
"2663","D1_6HCD3CD28_03_Cell_CP_51_TNF",NA,NA
"2664","D1_6HCD3CD28_03_Cell_CP_52_TNF",NA,NA
"2665","D1_6HCD3CD28_03_Cell_CP_53_TNF",NA,NA
"2666","D1_6HCD3CD28_03_Cell_CP_55_TNF",NA,NA
"2667","D1_6HCD3CD28_03_Cell_CP_57_TNF",NA,NA
"2668","D1_6HCD3CD28_03_Cell_CP_58_TNF",NA,NA
"2669","D1_6HCD3CD28_03_Cell_CP_59_TNF",NA,NA
"2670","D1_6HCD3CD28_03_Cell_CP_62_TNF",NA,NA
"2671","D1_6HCD3CD28_03_Cell_CP_63_TNF",NA,NA
"2672","D1_6HCD3CD28_03_Cell_CP_64_TNF",NA,NA
"2673","D1_6HCD3CD28_03_Cell_CP_66_TNF",NA,NA
"2674","D1_6HCD3CD28_03_Cell_CP_67_TNF",NA,NA
"2675","D1_6HCD3CD28_03_Cell_CP_68_TNF",NA,NA
"2676","D1_6HCD3CD28_03_Cell_CP_69_TNF",NA,NA
"2677","D1_6HCD3CD28_03_Cell_CP_7_TNF",NA,NA
"2678","D1_6HCD3CD28_03_Cell_CP_70_TNF",NA,NA
"2679","D1_6HCD3CD28_03_Cell_CP_71_TNF",NA,NA
"2680","D1_6HCD3CD28_03_Cell_CP_72_TNF",NA,NA
"2681","D1_6HCD3CD28_03_Cell_CP_73_TNF",NA,NA
"2682","D1_6HCD3CD28_03_Cell_CP_74_TNF",NA,NA
"2683","D1_6HCD3CD28_03_Cell_CP_75_TNF",NA,NA
"2684","D1_6HCD3CD28_03_Cell_CP_77_TNF",NA,NA
"2685","D1_6HCD3CD28_03_Cell_CP_78_TNF",NA,NA
"2686","D1_6HCD3CD28_03_Cell_CP_79_TNF",NA,NA
"2687","D1_6HCD3CD28_03_Cell_CP_8_TNF",NA,NA
"2688","D1_6HCD3CD28_03_Cell_CP_81_TNF",NA,NA
"2689","D1_6HCD3CD28_03_Cell_CP_82_TNF",NA,NA
"2690","D1_6HCD3CD28_03_Cell_CP_84_TNF",NA,NA
"2691","D1_6HCD3CD28_03_Cell_CP_85_TNF",NA,NA
"2692","D1_6HCD3CD28_03_Cell_CP_86_TNF",NA,NA
"2693","D1_6HCD3CD28_03_Cell_CP_87_TNF",NA,NA
"2694","D1_6HCD3CD28_03_Cell_CP_88_TNF",NA,NA
"2695","D1_6HCD3CD28_03_Cell_CP_9_TNF",NA,NA
"2696","D1_6HCD3CD28_03_Cell_CP_90_TNF",NA,NA
"2697","D1_6HCD3CD28_03_Cell_CP_91_TNF",NA,NA
"2698","D1_6HCD3CD28_03_Cell_CP_92_TNF",NA,NA
"2699","D1_6HCD3CD28_03_Cell_CP_93_TNF",NA,NA
"2700","D1_6HCD3CD28_03_Cell_CP_95_TNF",NA,NA
"2701","D1_6HCD3CD28_03_Cell_CP_96_TNF",NA,NA
"2702","D1_6HCD3CD28_03_Cell_CP_98_TNF",NA,NA
"2703","D1_6HCD3CD28_04_Cell_CP_10_TNF",NA,NA
"2704","D1_6HCD3CD28_04_Cell_CP_100_TNF",NA,NA
"2705","D1_6HCD3CD28_04_Cell_CP_103_TNF",NA,NA
"2706","D1_6HCD3CD28_04_Cell_CP_104_TNF",NA,NA
"2707","D1_6HCD3CD28_04_Cell_CP_105_TNF",NA,NA
"2708","D1_6HCD3CD28_04_Cell_CP_106_TNF",NA,NA
"2709","D1_6HCD3CD28_04_Cell_CP_107_TNF",NA,NA
"2710","D1_6HCD3CD28_04_Cell_CP_108_TNF",NA,NA
"2711","D1_6HCD3CD28_04_Cell_CP_109_TNF",NA,NA
"2712","D1_6HCD3CD28_04_Cell_CP_11_TNF",NA,NA
"2713","D1_6HCD3CD28_04_Cell_CP_110_TNF",NA,NA
"2714","D1_6HCD3CD28_04_Cell_CP_111_TNF",NA,NA
"2715","D1_6HCD3CD28_04_Cell_CP_112_TNF",NA,NA
"2716","D1_6HCD3CD28_04_Cell_CP_114_TNF",NA,NA
"2717","D1_6HCD3CD28_04_Cell_CP_116_TNF",NA,NA
"2718","D1_6HCD3CD28_04_Cell_CP_119_TNF",NA,NA
"2719","D1_6HCD3CD28_04_Cell_CP_12_TNF",NA,NA
"2720","D1_6HCD3CD28_04_Cell_CP_120_TNF",NA,NA
"2721","D1_6HCD3CD28_04_Cell_CP_121_TNF",NA,NA
"2722","D1_6HCD3CD28_04_Cell_CP_122_TNF",NA,NA
"2723","D1_6HCD3CD28_04_Cell_CP_123_TNF",NA,NA
"2724","D1_6HCD3CD28_04_Cell_CP_124_TNF",NA,NA
"2725","D1_6HCD3CD28_04_Cell_CP_125_TNF",NA,NA
"2726","D1_6HCD3CD28_04_Cell_CP_127_TNF",NA,NA
"2727","D1_6HCD3CD28_04_Cell_CP_128_TNF",NA,NA
"2728","D1_6HCD3CD28_04_Cell_CP_129_TNF",NA,NA
"2729","D1_6HCD3CD28_04_Cell_CP_13_TNF",NA,NA
"2730","D1_6HCD3CD28_04_Cell_CP_130_TNF",NA,NA
"2731","D1_6HCD3CD28_04_Cell_CP_131_TNF",NA,NA
"2732","D1_6HCD3CD28_04_Cell_CP_132_TNF",NA,NA
"2733","D1_6HCD3CD28_04_Cell_CP_133_TNF",NA,NA
"2734","D1_6HCD3CD28_04_Cell_CP_134_TNF",NA,NA
"2735","D1_6HCD3CD28_04_Cell_CP_135_TNF",NA,NA
"2736","D1_6HCD3CD28_04_Cell_CP_136_TNF",NA,NA
"2737","D1_6HCD3CD28_04_Cell_CP_137_TNF",NA,NA
"2738","D1_6HCD3CD28_04_Cell_CP_138_TNF",NA,NA
"2739","D1_6HCD3CD28_04_Cell_CP_139_TNF",NA,NA
"2740","D1_6HCD3CD28_04_Cell_CP_14_TNF",NA,NA
"2741","D1_6HCD3CD28_04_Cell_CP_140_TNF",NA,NA
"2742","D1_6HCD3CD28_04_Cell_CP_141_TNF",NA,NA
"2743","D1_6HCD3CD28_04_Cell_CP_142_TNF",NA,NA
